,features,Importance,scen_feat,main_features,Affordance_Question,Affordance_Answer,scen_Question,scen_Answer
616,location_2:Laptop_Q1_feat7,4.29059829059829,location_2,Laptop_Q1_feat7,Which of the following type of interactions do you use while executing a command on Laptop?,The input modality does not matter to me or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
188,Relationship_1:Laptop_Q3_feat6,4.29059829059829,Relationship_1,Laptop_Q3_feat6,Which  aspects of Laptop makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario relation,alone
514,location_3:Laptop_Q11_feat5,4.29059829059829,location_3,Laptop_Q11_feat5,Which of the following design components on your Laptop help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
390,Relationship_2:Laptop_Q3_feat4,4.29059829059829,Relationship_2,Laptop_Q3_feat4,Which  aspects of Laptop makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario relation,strong ties
599,location_2:Laptop_Q5_feat2,4.29059829059829,location_2,Laptop_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
600,location_2:Laptop_Q10_feat4,4.29059829059829,location_2,Laptop_Q10_feat4,How does Laptop provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
402,Relationship_2:Laptop_Q11_feat5,4.29059829059829,Relationship_2,Laptop_Q11_feat5,Which of the following design components on your Laptop help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario relation,strong ties
606,location_2:Laptop_Q9_feat6,4.29059829059829,location_2,Laptop_Q9_feat6,How does your Laptop help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
173,Relationship_1:Laptop_Q5_feat4,4.29059829059829,Relationship_1,Laptop_Q5_feat4,What level of accuracy does your Laptop provide when executing the task,"The device makes some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command)  ",Scenario relation,alone
504,location_3:Laptop_Q1_feat7,4.29059829059829,location_3,Laptop_Q1_feat7,Which of the following type of interactions do you use while executing a command on Laptop?,The input modality does not matter to me or is not provided by the device  ,Scenario location,"Public (park, street etc)"
521,location_3:Q10_feat6,4.195219123505976,location_3,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   ",Scenario location,"Public (park, street etc)"
89,location_1:Q6_feat3,4.16300876600853,location_1,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  ,Scenario location,Home
538,location_3:Q9_feat4,4.14857298522637,location_3,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  ,Scenario location,"Public (park, street etc)"
646,location_2:Q3_feat1,3.89021691013723,location_2,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
91,location_1:Q7_feat2,3.880357863852456,location_1,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))",Scenario location,Home
92,location_1:Q6_feat4,3.8045729811299105,location_1,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  ,Scenario location,Home
317,Relationship_3:Q10_feat7,3.7290836653386457,Relationship_3,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task,Scenario relation,weak ties
261,Relationship_3:Q11_feat1,3.684580197727605,Relationship_3,Q11_feat1,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Presentation of information is in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used )  ",Scenario relation,weak ties
654,location_2:Q7_feat3,3.5077434952772317,location_2,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
95,location_1:Q8_feat3,3.500920210083555,location_1,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) ",Scenario location,Home
407,Relationship_2:Q4_feat1,3.4934005556456946,Relationship_2,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   ,Scenario relation,strong ties
544,location_3:Q5_feat4,3.478462219498075,location_3,Q5_feat4,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command) ",Scenario location,"Public (park, street etc)"
97,location_1:Q9_feat2,3.421266892348084,location_1,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario location,Home
429,Relationship_2:Q10_feat7,3.3648880262426077,Relationship_2,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task,Scenario relation,strong ties
281,Relationship_3:Q1_feat4,3.3303001983834197,Relationship_3,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario relation,weak ties
180,Relationship_1:Q13_feat2,3.2989862045442973,Relationship_1,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario relation,alone
526,location_3:Q12_feat1,3.2165696189600568,location_3,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   ,Scenario location,"Public (park, street etc)"
305,Relationship_3:Q2_feat2,3.2093188499562992,Relationship_3,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input ,Scenario relation,weak ties
631,location_2:Q4_feat1,3.110364710721904,location_2,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   ,Scenario location,"Semi private places (resturants, coffee shop etc)"
322,Relationship_3:Q8_feat1,3.0571730173323783,Relationship_3,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  ,Scenario relation,weak ties
209,Relationship_1:Q9_feat2,2.9408673549529465,Relationship_1,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario relation,alone
267,Relationship_3:Q4_feat3,2.935715527453836,Relationship_3,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task,Scenario relation,weak ties
183,Relationship_1:Q4_feat1,2.9218661524489784,Relationship_1,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   ,Scenario relation,alone
497,location_3:Q5_feat1,2.9218661524489784,location_3,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   ,Scenario location,"Public (park, street etc)"
323,Relationship_3:Q9_feat6,2.7464841488745875,Relationship_3,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. ,Scenario relation,weak ties
171,Relationship_1:Q2_feat5,2.7145173415476815,Relationship_1,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas,Scenario relation,alone
272,Relationship_3:Q3_feat2,2.6825285831514423,Relationship_3,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.,Scenario relation,weak ties
308,Relationship_3:Q9_feat1,2.6569656795420395,Relationship_3,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario relation,weak ties
193,Relationship_1:Q2_feat2,2.6258323349956814,Relationship_1,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input ,Scenario relation,alone
324,Relationship_3:Q11_feat5,2.614440451093838,Relationship_3,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario relation,weak ties
548,location_3:Q11_feat5,2.614440451093838,location_3,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario location,"Public (park, street etc)"
282,Relationship_3:Q1_feat3,2.425347855626739,Relationship_3,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  ,Scenario relation,weak ties
101,location_1:Q12_feat2,2.381388473256296,location_1,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario location,Home
540,location_3:Q6_feat4,2.3572059340983653,location_3,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  ,Scenario location,"Public (park, street etc)"
653,location_2:Q10_feat7,2.3306772908366544,location_2,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task,Scenario location,"Semi private places (resturants, coffee shop etc)"
102,location_1:Q12_feat3,2.271939063668696,location_1,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  ,Scenario location,Home
186,Relationship_1:Q13_feat4,2.199538681479772,Relationship_1,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario relation,alone
547,location_3:Q9_feat6,2.190227125685294,location_3,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. ,Scenario location,"Public (park, street etc)"
195,Relationship_1:Q7_feat1,2.157705360892612,Relationship_1,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  ,Scenario relation,alone
637,location_2:Laptop_Q10_feat6,2.145299145299145,location_2,Laptop_Q10_feat6,How does Laptop provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. ",Scenario location,"Semi private places (resturants, coffee shop etc)"
187,Relationship_1:Laptop_Q5_feat6,2.145299145299145,Relationship_1,Laptop_Q5_feat6,What level of accuracy does your Laptop provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario relation,alone
523,location_3:Laptop_Q5_feat6,2.145299145299145,location_3,Laptop_Q5_feat6,What level of accuracy does your Laptop provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
388,Relationship_2:Laptop_Q9_feat4,2.145299145299145,Relationship_2,Laptop_Q9_feat4,How does your Laptop help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario relation,strong ties
300,Relationship_3:Laptop_Q3_feat6,2.145299145299145,Relationship_3,Laptop_Q3_feat6,Which  aspects of Laptop makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario relation,weak ties
299,Relationship_3:Laptop_Q5_feat6,2.145299145299145,Relationship_3,Laptop_Q5_feat6,What level of accuracy does your Laptop provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario relation,weak ties
614,location_2:Laptop_Q3_feat4,2.145299145299145,location_2,Laptop_Q3_feat4,Which  aspects of Laptop makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
615,location_2:Laptop_Q10_feat7,2.145299145299145,location_2,Laptop_Q10_feat7,How does Laptop provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
636,location_2:Laptop_Q3_feat6,2.145299145299145,location_2,Laptop_Q3_feat6,Which  aspects of Laptop makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
52,location_1:Laptop_Q9_feat4,2.145299145299145,location_1,Laptop_Q9_feat4,How does your Laptop help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario location,Home
635,location_2:Laptop_Q5_feat6,2.145299145299145,location_2,Laptop_Q5_feat6,What level of accuracy does your Laptop provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
279,Relationship_3:Laptop_Q10_feat7,2.145299145299145,Relationship_3,Laptop_Q10_feat7,How does Laptop provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario relation,weak ties
658,location_2:Q8_feat1,2.1400211121326653,location_2,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
274,Relationship_3:Q11_feat2,2.1303484362970546,Relationship_3,Q11_feat2,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Icons, buttons and other tools should be designed in such a way that I can easily understand their purpose and how to use them",Scenario relation,weak ties
617,location_2:Q1_feat4,2.125409293998096,location_2,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario location,"Semi private places (resturants, coffee shop etc)"
520,location_3:Q8_feat2,2.122698290658032,location_3,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   ",Scenario location,"Public (park, street etc)"
379,Relationship_2:Q4_feat3,2.1095787789014877,Relationship_2,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task,Scenario relation,strong ties
498,location_3:Q11_feat2,2.0431096128307287,location_3,Q11_feat2,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Icons, buttons and other tools should be designed in such a way that I can easily understand their purpose and how to use them",Scenario location,"Public (park, street etc)"
624,location_2:Q1_feat2,2.0382461523915145,location_2,Q1_feat2,Which of the following type of interactions would you like to use to perform this task?,"Touch-based interaction (e.g, through scrolling, tapping)  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
99,location_1:Q9_feat6,1.9789073255208718,location_1,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. ,Scenario location,Home
633,location_2:Q10_feat6,1.9789073255208718,location_2,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   ",Scenario location,"Semi private places (resturants, coffee shop etc)"
213,Relationship_1:Q12_feat2,1.9756140274068548,Relationship_1,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario relation,alone
431,Relationship_2:Q8_feat3,1.9756140274068548,Relationship_2,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) ",Scenario relation,strong ties
527,location_3:Q1_feat5,1.9730775137718792,location_3,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen ,Scenario location,"Public (park, street etc)"
179,Relationship_1:Q13_feat1,1.9248392544681063,Relationship_1,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  ",Scenario relation,alone
652,location_2:Q6_feat4,1.8933372957277332,location_2,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
316,Relationship_3:Q6_feat4,1.8933372957277332,Relationship_3,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  ,Scenario relation,weak ties
534,location_3:Q3_feat1,1.8518794176164703,location_3,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  ,Scenario location,"Public (park, street etc)"
510,location_3:Q2_feat3,1.8422900988638025,location_3,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  ,Scenario location,"Public (park, street etc)"
545,location_3:Q9_feat2,1.839583233436392,location_3,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario location,"Public (park, street etc)"
619,location_2:Q2_feat5,1.831510730062864,location_2,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas,Scenario location,"Semi private places (resturants, coffee shop etc)"
306,Relationship_3:Q10_feat4,1.8268304359234755,Relationship_3,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario relation,weak ties
499,location_3:Q9_feat3,1.7877209112268888,location_3,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   ,Scenario location,"Public (park, street etc)"
435,Relationship_2:Q9_feat6,1.775329829778701,Relationship_2,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. ,Scenario relation,strong ties
436,Relationship_2:Q11_feat5,1.775329829778701,Relationship_2,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario relation,strong ties
660,location_2:Q11_feat5,1.775329829778701,location_2,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
528,location_3:Q8_feat5,1.7441799752556733,location_3,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device,Scenario location,"Public (park, street etc)"
94,location_1:Q7_feat3,1.7198040265769343,location_1,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  ,Scenario location,Home
603,location_2:Q4_feat3,1.7198040265769343,location_2,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task,Scenario location,"Semi private places (resturants, coffee shop etc)"
273,Relationship_3:Q5_feat1,1.7163403630558256,Relationship_3,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   ,Scenario relation,weak ties
496,location_3:Q3_feat2,1.7025913440256093,location_3,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.,Scenario location,"Public (park, street etc)"
604,location_2:Q3_feat3,1.6293004619697846,location_2,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
321,Relationship_3:Q9_feat2,1.61496150332295,Relationship_3,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario relation,weak ties
191,Relationship_1:Q1_feat5,1.5594374638199329,Relationship_1,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen ,Scenario relation,alone
103,location_1:Q6_feat1,1.5528314094051143,location_1,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  ,Scenario location,Home
552,location_3:Q5_feat3,1.5301551628244845,location_3,Q5_feat3,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors, but it should try to correct itself by learning from my previous actions or more interactions with me.  ",Scenario location,"Public (park, street etc)"
319,Relationship_3:Q8_feat3,1.5208151250647934,Relationship_3,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) ",Scenario relation,weak ties
640,location_2:Q8_feat5,1.4453820575380854,location_2,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device,Scenario location,"Semi private places (resturants, coffee shop etc)"
196,Relationship_1:Q9_feat1,1.4063525703069197,Relationship_1,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario relation,alone
420,Relationship_2:Q9_feat1,1.4004535703340484,Relationship_2,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario relation,strong ties
650,location_2:Q9_feat4,1.3732420744372935,location_2,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
553,location_3:Q12_feat5,1.3664395671750873,location_3,Q12_feat5,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,vThe maintenance features do not matter to me  for this task.,Scenario location,"Public (park, street etc)"
638,location_2:Q12_feat1,1.3620730752204864,location_2,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   ,Scenario location,"Semi private places (resturants, coffee shop etc)"
104,location_1:Q5_feat3,1.3284828397710198,location_1,Q5_feat3,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors, but it should try to correct itself by learning from my previous actions or more interactions with me.  ",Scenario location,Home
181,Relationship_1:Q6_feat2,1.3054559309539384,Relationship_1,Q6_feat2,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should prompt me for providing more information when instructions are unclear or missing.  ,Scenario relation,alone
207,Relationship_1:Q8_feat3,1.3054559309539384,Relationship_1,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) ",Scenario relation,alone
149,Relationship_1:Q11_feat1,1.3015375335326285,Relationship_1,Q11_feat1,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Presentation of information is in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used )  ",Scenario relation,alone
74,location_1:Q13_feat4,1.2956045768326052,location_1,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario location,Home
492,location_3:Q3_feat3,1.2735835583549209,location_3,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  ",Scenario location,"Public (park, street etc)"
642,location_2:Q10_feat4,1.2552865461232,location_2,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
328,Relationship_3:Q5_feat3,1.236262052382187,Relationship_3,Q5_feat3,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors, but it should try to correct itself by learning from my previous actions or more interactions with me.  ",Scenario relation,weak ties
421,Relationship_2:Q7_feat5,1.2345862784109805,Relationship_2,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  ,Scenario relation,strong ties
627,location_2:Q13_feat1,1.2345862784109805,location_2,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
511,location_3:Q10_feat3,1.1511963737544182,location_3,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices,Scenario location,"Public (park, street etc)"
218,Relationship_1:Q1_feat1,1.1207508049473525,Relationship_1,Q1_feat1,Which of the following type of interactions would you like to use to perform this task?,Voice-based interaction  ,Scenario relation,alone
309,Relationship_3:Q7_feat5,1.1015286490528378,Relationship_3,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  ,Scenario relation,weak ties
325,Relationship_3:Q12_feat2,1.0788526804463057,Relationship_3,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario relation,weak ties
296,Relationship_3:Q8_feat2,1.0661993708270137,Relationship_3,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   ",Scenario relation,weak ties
555,location_3:Q11_feat3,1.0547893894507436,location_3,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions",Scenario location,"Public (park, street etc)"
185,Relationship_1:Q10_feat6,1.0547893894507436,Relationship_1,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   ",Scenario relation,alone
210,Relationship_1:Q8_feat1,0.9967360693345632,Relationship_1,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  ,Scenario relation,alone
444,Relationship_2:Q10_feat1,0.9967360693345632,Relationship_2,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  ",Scenario relation,strong ties
423,Relationship_2:Q3_feat4,0.9967360693345632,Relationship_2,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. ,Scenario relation,strong ties
