,features,Importance,scen_feat,main_features,Affordance_Question,Affordance_Answer,scen_Question,scen_Answer
632,location_3:Smart_Speaker_Q9_feat1,4.420000000000001,location_3,Smart_Speaker_Q9_feat1,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario location,"Public (park, street etc)"
80,location_1:Smart_Speaker_Q3_feat1,4.420000000000001,location_1,Smart_Speaker_Q3_feat1,Which  aspects of Smart_Speaker makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.,Scenario location,Home
164,Relationship_1:Smart_Speaker_Q1_feat2,4.420000000000001,Relationship_1,Smart_Speaker_Q1_feat2,Which of the following type of interactions do you use while executing a command on Smart_Speaker,"Touch-based interaction (e.g, through scrolling, tapping)  ",Scenario relation,alone
77,location_1:Smart_Speaker_Q1_feat3,4.420000000000001,location_1,Smart_Speaker_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction with a digital pen/Stylus  ,Scenario location,Home
177,Relationship_1:Smart_Speaker_Q13_feat1,4.420000000000001,Relationship_1,Smart_Speaker_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Speaker to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  ",Scenario relation,alone
655,location_3:Smart_Speaker_Q10_feat7,4.420000000000001,location_3,Smart_Speaker_Q10_feat7,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
627,location_3:Smart_Speaker_Q6_feat4,4.420000000000001,location_3,Smart_Speaker_Q6_feat4,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  ,Scenario location,"Public (park, street etc)"
626,location_3:Smart_Speaker_Q12_feat3,4.420000000000001,location_3,Smart_Speaker_Q12_feat3,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario location,"Public (park, street etc)"
624,location_3:Smart_Speaker_Q13_feat2,4.420000000000001,location_3,Smart_Speaker_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Speaker,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario location,"Public (park, street etc)"
571,location_3:Smart_Speaker_Q6_feat1,4.420000000000001,location_3,Smart_Speaker_Q6_feat1,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,Only at the beginning for providing first set of commands or information for performing the task,Scenario location,"Public (park, street etc)"
572,location_3:Smart_Speaker_Q4_feat3,4.420000000000001,location_3,Smart_Speaker_Q4_feat3,Which aspects of mobility does Smart_Speaker  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device,Scenario location,"Public (park, street etc)"
619,location_3:Smart_Speaker_Q11_feat5,4.420000000000001,location_3,Smart_Speaker_Q11_feat5,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
578,location_3:Smart_Speaker_Q5_feat2,4.420000000000001,location_3,Smart_Speaker_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario location,"Public (park, street etc)"
616,location_3:Smart_Speaker_Q7_feat2,4.420000000000001,location_3,Smart_Speaker_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,"It enables me to control where my personal information is stored (e.g., solely on the device)",Scenario location,"Public (park, street etc)"
584,location_3:Smart_Speaker_Q10_feat4,4.420000000000001,location_3,Smart_Speaker_Q10_feat4,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  ,Scenario location,"Public (park, street etc)"
611,location_3:Smart_Speaker_Q3_feat3,4.420000000000001,location_3,Smart_Speaker_Q3_feat3,Which  aspects of Smart_Speaker makes it easy for you to use it for this task?,The device displays any task related information (e.g response) on a screen  ,Scenario location,"Public (park, street etc)"
587,location_3:Smart_Speaker_Q7_feat3,4.420000000000001,location_3,Smart_Speaker_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,I enables me to control how it executes this task  ,Scenario location,"Public (park, street etc)"
169,Relationship_1:Smart_Speaker_Q2_feat3,4.420000000000001,Relationship_1,Smart_Speaker_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Speaker while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario relation,alone
631,location_3:Smart_Speaker_Q9_feat6,4.420000000000001,location_3,Smart_Speaker_Q9_feat6,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
604,location_3:Smart_Speaker_Q3_feat2,4.420000000000001,location_3,Smart_Speaker_Q3_feat2,Which  aspects of Smart_Speaker makes it easy for you to use it for this task?,The device provides few and simple steps to complete the task  ,Scenario location,"Public (park, street etc)"
192,Relationship_1:Smart_Speaker_Q3_feat1,4.420000000000001,Relationship_1,Smart_Speaker_Q3_feat1,Which  aspects of Smart_Speaker makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.,Scenario relation,alone
191,Relationship_1:Smart_Speaker_Q1_feat5,4.420000000000001,Relationship_1,Smart_Speaker_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction using virtual/digital keyboard on a screen  ,Scenario relation,alone
190,Relationship_1:Smart_Speaker_Q3_feat6,4.420000000000001,Relationship_1,Smart_Speaker_Q3_feat6,Which  aspects of Smart_Speaker makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario relation,alone
189,Relationship_1:Smart_Speaker_Q1_feat3,4.420000000000001,Relationship_1,Smart_Speaker_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction with a digital pen/Stylus  ,Scenario relation,alone
188,Relationship_1:Smart_Speaker_Q1_feat4,4.420000000000001,Relationship_1,Smart_Speaker_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,Text-based interaction using physical keyboard  ,Scenario relation,alone
187,Relationship_1:Smart_Speaker_Q1_feat7,4.420000000000001,Relationship_1,Smart_Speaker_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,The input modality does not matter to me or is not provided by the device  ,Scenario relation,alone
186,Relationship_1:Smart_Speaker_Q2_feat1,4.420000000000001,Relationship_1,Smart_Speaker_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Speaker while executing this task?",I use/view another application using touch-based input,Scenario relation,alone
603,location_3:Smart_Speaker_Q6_feat3,4.420000000000001,location_3,Smart_Speaker_Q6_feat3,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.,Scenario location,"Public (park, street etc)"
184,Relationship_1:Smart_Speaker_Q9_feat1,4.420000000000001,Relationship_1,Smart_Speaker_Q9_feat1,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario relation,alone
176,Relationship_1:Smart_Speaker_Q13_feat2,4.420000000000001,Relationship_1,Smart_Speaker_Q13_feat2,Which of the additional artifacts do you connect/download on your Smart_Speaker,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario relation,alone
183,Relationship_1:Smart_Speaker_Q9_feat6,4.420000000000001,Relationship_1,Smart_Speaker_Q9_feat6,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  ,Scenario relation,alone
181,Relationship_1:Smart_Speaker_Q10_feat1,4.420000000000001,Relationship_1,Smart_Speaker_Q10_feat1,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   ",Scenario relation,alone
180,Relationship_1:Smart_Speaker_Q10_feat3,4.420000000000001,Relationship_1,Smart_Speaker_Q10_feat3,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   ,Scenario relation,alone
76,location_1:Smart_Speaker_Q1_feat4,4.420000000000001,location_1,Smart_Speaker_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,Text-based interaction using physical keyboard  ,Scenario location,Home
178,Relationship_1:Smart_Speaker_Q12_feat3,4.420000000000001,Relationship_1,Smart_Speaker_Q12_feat3,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario relation,alone
74,location_1:Smart_Speaker_Q2_feat1,4.420000000000001,location_1,Smart_Speaker_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Speaker while executing this task?",I use/view another application using touch-based input,Scenario location,Home
294,Relationship_3:Smart_Speaker_Q7_feat1,4.420000000000001,Relationship_3,Smart_Speaker_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,It enables me to define who has access to my information,Scenario relation,weak ties
287,Relationship_3:Smart_Speaker_Q12_feat1,4.420000000000001,Relationship_3,Smart_Speaker_Q12_feat1,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   ,Scenario relation,weak ties
633,location_3:Smart_Speaker_Q5_feat6,4.420000000000001,location_3,Smart_Speaker_Q5_feat6,What level of accuracy does your Smart_Speaker provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
289,Relationship_3:Smart_Speaker_Q13_feat1,4.420000000000001,Relationship_3,Smart_Speaker_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Speaker to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  ",Scenario relation,weak ties
291,Relationship_3:Smart_Speaker_Q6_feat4,4.420000000000001,Relationship_3,Smart_Speaker_Q6_feat4,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  ,Scenario relation,weak ties
70,location_1:Smart_Speaker_Q7_feat1,4.420000000000001,location_1,Smart_Speaker_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,It enables me to define who has access to my information,Scenario location,Home
293,Relationship_3:Smart_Speaker_Q10_feat1,4.420000000000001,Relationship_3,Smart_Speaker_Q10_feat1,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   ",Scenario relation,weak ties
302,Relationship_3:Smart_Speaker_Q3_feat6,4.420000000000001,Relationship_3,Smart_Speaker_Q3_feat6,Which  aspects of Smart_Speaker makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario relation,weak ties
73,location_1:Smart_Speaker_Q5_feat6,4.420000000000001,location_1,Smart_Speaker_Q5_feat6,What level of accuracy does your Smart_Speaker provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario location,Home
303,Relationship_3:Smart_Speaker_Q1_feat5,4.420000000000001,Relationship_3,Smart_Speaker_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction using virtual/digital keyboard on a screen  ,Scenario relation,weak ties
304,Relationship_3:Smart_Speaker_Q3_feat1,4.420000000000001,Relationship_3,Smart_Speaker_Q3_feat1,Which  aspects of Smart_Speaker makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.,Scenario relation,weak ties
638,location_3:Smart_Speaker_Q3_feat6,4.420000000000001,location_3,Smart_Speaker_Q3_feat6,Which  aspects of Smart_Speaker makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
635,location_3:Smart_Speaker_Q1_feat7,4.420000000000001,location_3,Smart_Speaker_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,The input modality does not matter to me or is not provided by the device  ,Scenario location,"Public (park, street etc)"
82,location_1:Q2_feat1,4.41659125188537,location_1,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   ,Scenario location,Home
255,Relationship_3:Q6_feat1,4.353188854489163,Relationship_3,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  ,Scenario relation,weak ties
650,location_3:Q9_feat1,4.337778124512403,location_3,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario location,"Public (park, street etc)"
644,location_3:Q7_feat2,4.337778124512403,location_3,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))",Scenario location,"Public (park, street etc)"
359,Relationship_2:Q11_feat3,4.298831070889894,Relationship_2,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions",Scenario relation,strong ties
544,location_2:Q9_feat2,4.184576250458605,location_2,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario location,"Semi private places (resturants, coffee shop etc)"
657,location_3:Q2_feat3,4.072398190045249,location_3,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  ,Scenario location,"Public (park, street etc)"
378,Relationship_2:Q6_feat2,4.072398190045249,Relationship_2,Q6_feat2,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should prompt me for providing more information when instructions are unclear or missing.  ,Scenario relation,strong ties
530,location_2:Q2_feat1,3.9782905982905983,location_2,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   ,Scenario location,"Semi private places (resturants, coffee shop etc)"
90,location_1:Q9_feat1,3.928185666326083,location_1,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario location,Home
96,location_1:Q9_feat2,3.918192630898512,location_1,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario location,Home
502,location_2:Q4_feat3,3.9022657952069713,location_2,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task,Scenario location,"Semi private places (resturants, coffee shop etc)"
658,location_3:Q6_feat3,3.9022657952069713,location_3,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  ,Scenario location,"Public (park, street etc)"
537,location_2:Q13_feat2,3.773145442792503,location_2,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
432,Relationship_2:Q9_feat2,3.685489035851028,Relationship_2,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario relation,strong ties
421,Relationship_2:Q7_feat3,3.685489035851028,Relationship_2,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  ,Scenario relation,strong ties
419,Relationship_2:Q10_feat4,3.619909502262444,Relationship_2,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario relation,strong ties
643,location_3:Q10_feat4,3.619909502262444,location_3,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario location,"Public (park, street etc)"
375,Relationship_2:Q2_feat5,3.5061865258924083,Relationship_2,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas,Scenario relation,strong ties
87,location_1:Q7_feat1,3.4890788623141558,location_1,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  ,Scenario location,Home
245,Relationship_3:Q1_feat1,3.4890788623141558,Relationship_3,Q1_feat1,Which of the following type of interactions would you like to use to perform this task?,Voice-based interaction  ,Scenario relation,weak ties
620,location_3:Q5_feat2,3.3936651583710407,location_3,Q5_feat2,";""> What level of accuracy do you expect any of the device(s) to achieve for executing this task?",The device(s) can make errors sometimes  ,Scenario location,"Public (park, street etc)"
547,location_2:Q6_feat4,3.3936651583710407,location_2,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
589,location_3:Q7_feat5,3.3774837214435514,location_3,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  ,Scenario location,"Public (park, street etc)"
534,location_2:Q3_feat1,3.3774837214435514,location_2,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
577,location_3:Q13_feat4,3.3774837214435514,location_3,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario location,"Public (park, street etc)"
538,location_2:Q9_feat1,3.3666913478678184,location_2,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
621,location_3:Q8_feat5,3.3666913478678184,location_3,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device,Scenario location,"Public (park, street etc)"
253,Relationship_3:Q7_feat5,3.336108597285069,Relationship_3,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  ,Scenario relation,weak ties
509,location_2:Q8_feat5,3.2543024132730025,location_2,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device,Scenario location,"Semi private places (resturants, coffee shop etc)"
602,location_3:Q6_feat2,3.2543024132730025,location_3,Q6_feat2,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should prompt me for providing more information when instructions are unclear or missing.  ,Scenario location,"Public (park, street etc)"
660,location_3:Q1_feat3,3.1674208144796387,location_3,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  ,Scenario location,"Public (park, street etc)"
433,Relationship_2:Q2_feat3,3.1674208144796387,Relationship_2,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  ,Scenario relation,strong ties
97,location_1:Q2_feat3,3.0916138763197587,location_1,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  ,Scenario location,Home
279,Relationship_3:Q5_feat3,3.08647963800905,Relationship_3,Q5_feat3,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors, but it should try to correct itself by learning from my previous actions or more interactions with me.  ",Scenario relation,weak ties
353,Relationship_2:Q13_feat4,3.0813108460167284,Relationship_2,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario relation,strong ties
365,Relationship_2:Q7_feat5,3.0813108460167284,Relationship_2,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  ,Scenario relation,strong ties
436,Relationship_2:Q1_feat3,2.9411764705882355,Relationship_2,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  ,Scenario relation,strong ties
661,location_3:Q12_feat2,2.9411764705882355,location_3,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario location,"Public (park, street etc)"
309,Relationship_3:Q7_feat3,2.826988893459483,Relationship_3,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  ,Scenario relation,weak ties
599,location_3:Q2_feat5,2.8139295070254824,location_3,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas,Scenario location,"Public (park, street etc)"
493,location_2:Q1_feat5,2.8139295070254824,location_2,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen ,Scenario location,"Semi private places (resturants, coffee shop etc)"
326,Relationship_3:Q8_feat1,2.7732708468002576,Relationship_3,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  ,Scenario relation,weak ties
656,location_3:Q9_feat2,2.768518853695324,location_3,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario location,"Public (park, street etc)"
103,location_1:Q10_feat7,2.7149321266968327,location_1,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task,Scenario location,Home
91,location_1:Q12_feat1,2.65979185520362,location_1,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   ,Scenario location,Home
157,Relationship_1:Q1_feat5,2.6493289689034354,Relationship_1,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen ,Scenario relation,alone
93,location_1:Q5_feat4,2.6462443438914027,location_1,Q5_feat4,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command) ",Scenario location,Home
398,Relationship_2:Q10_feat1,2.6151303598362423,Relationship_2,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  ",Scenario relation,strong ties
211,Relationship_1:Q6_feat4,2.6151303598362423,Relationship_1,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  ,Scenario relation,alone
86,location_1:Q3_feat1,2.4665529643810187,location_1,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  ,Scenario location,Home
529,location_2:Q13_feat1,2.4488914027149318,location_2,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
206,Relationship_1:Q12_feat3,2.4047104072398198,Relationship_1,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  ,Scenario relation,alone
278,Relationship_3:Q4_feat3,2.3829347123464766,Relationship_3,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task,Scenario relation,weak ties
536,location_2:Q8_feat3,2.379327731092438,location_2,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) ",Scenario location,"Semi private places (resturants, coffee shop etc)"
246,Relationship_3:Q12_feat5,2.377694193061839,Relationship_3,Q12_feat5,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,vThe maintenance features do not matter to me  for this task.,Scenario relation,weak ties
328,Relationship_3:Q2_feat2,2.345997531879884,Relationship_3,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input ,Scenario relation,weak ties
305,Relationship_3:Q13_feat1,2.2701202327084684,Relationship_3,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  ",Scenario relation,weak ties
217,Relationship_1:Q11_feat5,2.2624434389140275,Relationship_1,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario relation,alone
199,Relationship_1:Q7_feat1,2.195589218965178,Relationship_1,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  ,Scenario relation,alone
134,Relationship_1:Q12_feat5,2.1263810139440387,Relationship_1,Q12_feat5,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,vThe maintenance features do not matter to me  for this task.,Scenario relation,alone
129,Relationship_1:Q13_feat4,2.117686066469028,Relationship_1,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario relation,alone
215,Relationship_1:Q10_feat7,2.0361990950226243,Relationship_1,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task,Scenario relation,alone
106,location_1:Q5_feat6,2.0361990950226243,location_1,Q5_feat6,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,Level of accuracy does not matter to me while performing this task  ,Scenario location,Home
437,Relationship_2:Q12_feat2,1.9891452991452991,Relationship_2,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario relation,strong ties
471,location_2:Q11_feat3,1.9295135746606331,location_2,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions",Scenario location,"Semi private places (resturants, coffee shop etc)"
198,Relationship_1:Q3_feat1,1.9062770771156268,Relationship_1,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  ,Scenario relation,alone
98,location_1:Q6_feat3,1.8318589743589735,location_1,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  ,Scenario location,Home
219,Relationship_1:Q1_feat7,1.8099547511312224,Relationship_1,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  ,Scenario relation,alone
652,location_3:Q1_feat4,1.8099547511312224,location_3,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario location,"Public (park, street etc)"
384,Relationship_2:Q4_feat1,1.7904482199265783,Relationship_2,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   ,Scenario relation,strong ties
361,Relationship_2:Q9_feat4,1.7666365007541474,Relationship_2,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  ,Scenario relation,strong ties
