,features,Importance,scen_feat,main_features,Affordance_Question,Affordance_Answer,scen_Question,scen_Answer
291,location_2:Smart_Phone_Q11_feat5,5.7478991596638656,location_2,Smart_Phone_Q11_feat5,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
514,Relationship_3:Smart_Phone_Q3_feat4,5.7478991596638656,Relationship_3,Smart_Phone_Q3_feat4,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario relation,weak ties
178,Relationship_1:Smart_Phone_Q3_feat4,5.7478991596638656,Relationship_1,Smart_Phone_Q3_feat4,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario relation,alone
199,Relationship_1:Smart_Phone_Q2_feat2,5.7478991596638656,Relationship_1,Smart_Phone_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using voice-based input ,Scenario relation,alone
264,location_2:Smart_Phone_Q5_feat2,5.7478991596638656,location_2,Smart_Phone_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
600,location_1:Smart_Phone_Q5_feat2,5.7478991596638656,location_1,Smart_Phone_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario location,Home
150,Relationship_1:Q11_feat1,5.685717243804353,Relationship_1,Q11_feat1,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Presentation of information is in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used )  ",Scenario relation,alone
58,location_3:Q10_feat1,5.676948362190879,location_3,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  ",Scenario location,"Public (park, street etc)"
649,location_1:Q13_feat4,5.563053642509637,location_1,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario location,Home
412,Relationship_2:Q4_feat1,5.54625709933096,Relationship_2,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   ,Scenario relation,strong ties
81,location_3:Q5_feat1,5.535420701856056,location_3,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   ,Scenario location,"Public (park, street etc)"
650,location_1:Q5_feat2,5.530627394078593,location_1,Q5_feat2,";""> What level of accuracy do you expect any of the device(s) to achieve for executing this task?",The device(s) can make errors sometimes  ,Scenario location,Home
651,location_1:Q5_feat3,5.433602388323751,location_1,Q5_feat3,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors, but it should try to correct itself by learning from my previous actions or more interactions with me.  ",Scenario location,Home
540,Relationship_3:Q9_feat6,5.2873204683535455,Relationship_3,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. ,Scenario relation,weak ties
380,Relationship_2:Q7_feat2,5.162540554123007,Relationship_2,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))",Scenario relation,strong ties
421,Relationship_2:Q13_feat1,5.1365123593296955,Relationship_2,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  ",Scenario relation,strong ties
156,Relationship_1:Q7_feat2,5.118470456491668,Relationship_1,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))",Scenario relation,alone
164,Relationship_1:Q11_feat2,5.057880183112382,Relationship_1,Q11_feat2,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Icons, buttons and other tools should be designed in such a way that I can easily understand their purpose and how to use them",Scenario relation,alone
180,Relationship_1:Smart_Phone_Q1_feat3,5.029411764705882,Relationship_1,Smart_Phone_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Phone,Text-based interaction with a digital pen/Stylus  ,Scenario relation,alone
299,location_2:Smart_Phone_Q9_feat4,5.029411764705882,location_2,Smart_Phone_Q9_feat4,How does your Smart_Phone help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario location,"Semi private places (resturants, coffee shop etc)"
281,location_2:Smart_Phone_Q10_feat7,5.029411764705882,location_2,Smart_Phone_Q10_feat7,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
93,location_3:Smart_Phone_Q5_feat3,5.029411764705882,location_3,Smart_Phone_Q5_feat3,What level of accuracy does your Smart_Phone provide when executing the task?,"The device makes some errors, but it tries to correct itself by learning from my previous actions or more interactions with me.  ",Scenario location,"Public (park, street etc)"
191,Relationship_1:Smart_Phone_Q5_feat6,5.029411764705882,Relationship_1,Smart_Phone_Q5_feat6,What level of accuracy does your Smart_Phone provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario relation,alone
536,Relationship_3:Smart_Phone_Q1_feat7,5.029411764705882,Relationship_3,Smart_Phone_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Phone?,The input modality does not matter to me or is not provided by the device  ,Scenario relation,weak ties
616,location_1:Smart_Phone_Q2_feat3,5.029411764705882,location_1,Smart_Phone_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario location,Home
311,location_2:Smart_Phone_Q2_feat2,5.029411764705882,location_2,Smart_Phone_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using voice-based input ,Scenario location,"Semi private places (resturants, coffee shop etc)"
403,Relationship_2:Smart_Phone_Q11_feat5,5.029411764705882,Relationship_2,Smart_Phone_Q11_feat5,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario relation,strong ties
92,location_3:Q9_feat6,4.999441413992496,location_3,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. ,Scenario location,"Public (park, street etc)"
49,location_3:Q8_feat2,4.9826776481736985,location_3,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   ",Scenario location,"Public (park, street etc)"
430,Relationship_2:Q3_feat6,4.7858644432431845,Relationship_2,Q3_feat6,Which aspects of any of the device(s) would make it easier for you to use them for this task?,Ease of use does not hold any relevance for me with respect to this task  ,Scenario relation,strong ties
95,location_3:Q12_feat2,4.78047008276995,location_3,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario location,"Public (park, street etc)"
656,location_1:Q9_feat2,4.768139827927199,location_1,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario location,Home
657,location_1:Q1_feat4,4.737759209895434,location_1,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario location,Home
434,Relationship_2:Q9_feat1,4.736367691476048,Relationship_2,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario relation,strong ties
391,Relationship_2:Q2_feat1,4.701551798664326,Relationship_2,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   ,Scenario relation,strong ties
519,Relationship_3:Q6_feat3,4.669808893629692,Relationship_3,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  ,Scenario relation,weak ties
319,location_2:Q12_feat2,4.669808893629692,location_2,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
506,Relationship_3:Q10_feat1,4.669808893629692,Relationship_3,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  ",Scenario relation,weak ties
201,Relationship_1:Q13_feat4,4.439091167942927,Relationship_1,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario relation,alone
316,location_2:Q9_feat6,4.359245452566992,location_2,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. ,Scenario location,"Semi private places (resturants, coffee shop etc)"
65,location_3:Q3_feat4,4.340386300719116,location_3,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. ,Scenario location,"Public (park, street etc)"
660,location_1:Smart_Phone_Q10_feat6,4.310924369747898,location_1,Smart_Phone_Q10_feat6,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. ",Scenario location,Home
200,Relationship_1:Smart_Phone_Q1_feat7,4.310924369747898,Relationship_1,Smart_Phone_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Phone?,The input modality does not matter to me or is not provided by the device  ,Scenario relation,alone
523,Relationship_3:Smart_Phone_Q9_feat4,4.310924369747898,Relationship_3,Smart_Phone_Q9_feat4,How does your Smart_Phone help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario relation,weak ties
603,location_1:Smart_Phone_Q8_feat1,4.310924369747898,location_1,Smart_Phone_Q8_feat1,What level of personalized communication does your Smart_Phone provide while performing this task?,The device communicates with me through informal/human-like responses or notifications,Scenario location,Home
423,Relationship_2:Smart_Phone_Q2_feat2,4.310924369747898,Relationship_2,Smart_Phone_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using voice-based input ,Scenario relation,strong ties
402,Relationship_2:Smart_Phone_Q3_feat4,4.310924369747898,Relationship_2,Smart_Phone_Q3_feat4,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario relation,strong ties
205,Relationship_1:Smart_Phone_Q5_feat3,4.310924369747898,Relationship_1,Smart_Phone_Q5_feat3,What level of accuracy does your Smart_Phone provide when executing the task?,"The device makes some errors, but it tries to correct itself by learning from my previous actions or more interactions with me.  ",Scenario relation,alone
317,location_2:Smart_Phone_Q5_feat3,4.310924369747898,location_2,Smart_Phone_Q5_feat3,What level of accuracy does your Smart_Phone provide when executing the task?,"The device makes some errors, but it tries to correct itself by learning from my previous actions or more interactions with me.  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
99,location_3:Smart_Phone_Q1_feat4,4.310924369747898,location_3,Smart_Phone_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Phone?,Text-based interaction using physical keyboard  ,Scenario location,"Public (park, street etc)"
304,location_2:Smart_Phone_Q11_feat3,4.310924369747898,location_2,Smart_Phone_Q11_feat3,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
80,location_3:Smart_Phone_Q11_feat3,4.310924369747898,location_3,Smart_Phone_Q11_feat3,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  ,Scenario location,"Public (park, street etc)"
535,Relationship_3:Smart_Phone_Q2_feat2,4.310924369747898,Relationship_3,Smart_Phone_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using voice-based input ,Scenario relation,weak ties
290,location_2:Smart_Phone_Q3_feat4,4.310924369747898,location_2,Smart_Phone_Q3_feat4,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
183,Relationship_1:Q6_feat3,4.211327220946857,Relationship_1,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  ,Scenario relation,alone
520,Relationship_3:Q7_feat3,4.20928874473766,Relationship_3,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  ,Scenario relation,weak ties
96,location_3:Q9_feat2,4.0956895395684265,location_3,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario location,"Public (park, street etc)"
477,Relationship_3:Q10_feat3,4.093968581584683,Relationship_3,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices,Scenario relation,weak ties
661,location_1:Q1_feat3,4.017895417276224,location_1,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  ,Scenario location,Home
286,location_2:Q12_feat1,4.0125386996904036,location_2,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   ,Scenario location,"Semi private places (resturants, coffee shop etc)"
102,location_3:Q1_feat5,3.974597982191884,location_3,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen ,Scenario location,"Public (park, street etc)"
417,Relationship_2:Q5_feat1,3.9239822959723214,Relationship_2,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   ,Scenario relation,strong ties
103,location_3:Q12_feat3,3.781658833837344,location_3,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  ,Scenario location,"Public (park, street etc)"
60,location_3:Q10_feat4,3.750008505426462,location_3,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario location,"Public (park, street etc)"
552,Relationship_3:Q11_feat5,3.73109432706956,Relationship_3,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario relation,weak ties
623,location_1:Q13_feat2,3.6670218326565087,location_1,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario location,Home
647,location_1:Smart_Phone_Q2_feat2,3.592436974789916,location_1,Smart_Phone_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?",I use/view another application using voice-based input ,Scenario location,Home
303,location_2:Smart_Phone_Q5_feat6,3.592436974789916,location_2,Smart_Phone_Q5_feat6,What level of accuracy does your Smart_Phone provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
541,Relationship_3:Smart_Phone_Q5_feat3,3.592436974789916,Relationship_3,Smart_Phone_Q5_feat3,What level of accuracy does your Smart_Phone provide when executing the task?,"The device makes some errors, but it tries to correct itself by learning from my previous actions or more interactions with me.  ",Scenario relation,weak ties
435,Relationship_2:Smart_Phone_Q1_feat4,3.592436974789916,Relationship_2,Smart_Phone_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Phone?,Text-based interaction using physical keyboard  ,Scenario relation,strong ties
547,Relationship_3:Smart_Phone_Q1_feat4,3.592436974789916,Relationship_3,Smart_Phone_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Phone?,Text-based interaction using physical keyboard  ,Scenario relation,weak ties
548,Relationship_3:Smart_Phone_Q10_feat6,3.592436974789916,Relationship_3,Smart_Phone_Q10_feat6,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. ",Scenario relation,weak ties
640,location_1:Smart_Phone_Q11_feat3,3.592436974789916,location_1,Smart_Phone_Q11_feat3,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  ,Scenario location,Home
659,location_1:Smart_Phone_Q1_feat4,3.592436974789916,location_1,Smart_Phone_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Phone?,Text-based interaction using physical keyboard  ,Scenario location,Home
79,location_3:Smart_Phone_Q5_feat6,3.592436974789916,location_3,Smart_Phone_Q5_feat6,What level of accuracy does your Smart_Phone provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
211,Relationship_1:Smart_Phone_Q1_feat4,3.592436974789916,Relationship_1,Smart_Phone_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Phone?,Text-based interaction using physical keyboard  ,Scenario relation,alone
393,Relationship_2:Smart_Phone_Q10_feat7,3.592436974789916,Relationship_2,Smart_Phone_Q10_feat7,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario relation,strong ties
553,Relationship_3:Q5_feat4,3.592436974789916,Relationship_3,Q5_feat4,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command) ",Scenario relation,weak ties
298,location_2:Smart_Phone_Q3_feat6,3.592436974789916,location_2,Smart_Phone_Q3_feat6,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
635,location_1:Smart_Phone_Q9_feat4,3.592436974789916,location_1,Smart_Phone_Q9_feat4,How does your Smart_Phone help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario location,Home
528,Relationship_3:Smart_Phone_Q11_feat3,3.592436974789916,Relationship_3,Smart_Phone_Q11_feat3,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  ,Scenario relation,weak ties
516,Relationship_3:Smart_Phone_Q1_feat3,3.592436974789916,Relationship_3,Smart_Phone_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Phone,Text-based interaction with a digital pen/Stylus  ,Scenario relation,weak ties
399,Relationship_2:Q13_feat2,3.5916757391215586,Relationship_2,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario relation,strong ties
398,Relationship_2:Q12_feat1,3.591582938332164,Relationship_2,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   ,Scenario relation,strong ties
35,location_3:Q3_feat2,3.5249785363061603,location_3,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.,Scenario location,"Public (park, street etc)"
621,location_1:Q10_feat6,3.4969178460858017,location_1,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   ",Scenario location,Home
218,Relationship_1:Q2_feat3,3.3978985619852513,Relationship_1,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  ,Scenario relation,alone
644,location_1:Q11_feat3,3.3978985619852513,location_1,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions",Scenario location,Home
214,Relationship_1:Q1_feat5,3.368348874637576,Relationship_1,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen ,Scenario relation,alone
431,Relationship_2:Q12_feat2,3.3232053371372237,Relationship_2,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario relation,strong ties
294,location_2:Q1_feat1,3.2879842339412537,location_2,Q1_feat1,Which of the following type of interactions would you like to use to perform this task?,Voice-based interaction  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
524,Relationship_3:Q4_feat1,3.2693964012197663,Relationship_3,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   ,Scenario relation,weak ties
141,Relationship_1:Q10_feat3,3.2538576834242487,Relationship_1,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices,Scenario relation,alone
662,location_1:Q1_feat5,3.1844474631958053,location_1,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen ,Scenario location,Home
176,Relationship_1:Q2_feat5,3.1401711431811186,Relationship_1,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas,Scenario relation,alone
542,Relationship_3:Q3_feat6,3.1179992464822166,Relationship_3,Q3_feat6,Which aspects of any of the device(s) would make it easier for you to use them for this task?,Ease of use does not hold any relevance for me with respect to this task  ,Scenario relation,weak ties
219,Relationship_1:Q8_feat5,2.94464706260372,Relationship_1,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device,Scenario relation,alone
438,Relationship_2:Q1_feat5,2.941761080466613,Relationship_2,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen ,Scenario relation,strong ties
633,location_1:Q6_feat2,2.933617466125208,location_1,Q6_feat2,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should prompt me for providing more information when instructions are unclear or missing.  ,Scenario location,Home
173,Relationship_1:Q10_feat6,2.932566710894884,Relationship_1,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   ",Scenario relation,alone
436,Relationship_2:Smart_Phone_Q10_feat6,2.8739495798319323,Relationship_2,Smart_Phone_Q10_feat6,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. ",Scenario relation,strong ties
410,Relationship_2:Smart_Phone_Q3_feat6,2.8739495798319323,Relationship_2,Smart_Phone_Q3_feat6,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario relation,strong ties
100,location_3:Smart_Phone_Q10_feat6,2.8739495798319323,location_3,Smart_Phone_Q10_feat6,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. ",Scenario location,"Public (park, street etc)"
626,location_1:Smart_Phone_Q3_feat4,2.8739495798319323,location_1,Smart_Phone_Q3_feat4,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,I can hear any task related information as an audio response from the device  ,Scenario location,Home
312,location_2:Smart_Phone_Q1_feat7,2.8739495798319323,location_2,Smart_Phone_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Phone?,The input modality does not matter to me or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
332,location_2:Smart_Phone_Q5_feat4,2.8739495798319323,location_2,Smart_Phone_Q5_feat4,What level of accuracy does your Smart_Phone provide when executing the task,"The device makes some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command)  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
323,location_2:Smart_Phone_Q1_feat4,2.8739495798319323,location_2,Smart_Phone_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Phone?,Text-based interaction using physical keyboard  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
429,Relationship_2:Smart_Phone_Q5_feat3,2.8739495798319323,Relationship_2,Smart_Phone_Q5_feat3,What level of accuracy does your Smart_Phone provide when executing the task?,"The device makes some errors, but it tries to correct itself by learning from my previous actions or more interactions with me.  ",Scenario relation,strong ties
605,location_1:Smart_Phone_Q10_feat4,2.8739495798319323,location_1,Smart_Phone_Q10_feat4,How does Smart_Phone provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  ,Scenario location,Home
207,Relationship_1:Q12_feat2,2.866229745486711,Relationship_1,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario relation,alone
159,Relationship_1:Q7_feat1,2.866099071207429,Relationship_1,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  ,Scenario relation,alone
503,Relationship_3:Q2_feat1,2.866099071207429,Relationship_3,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   ,Scenario relation,weak ties
55,location_3:Q2_feat1,2.8501017893496177,location_3,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   ,Scenario location,"Public (park, street etc)"
283,location_2:Q9_feat4,2.8247119023047813,location_2,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
413,Relationship_2:Q8_feat1,2.799769940464815,Relationship_2,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  ,Scenario relation,strong ties
297,location_2:Q6_feat2,2.799769940464815,location_2,Q6_feat2,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should prompt me for providing more information when instructions are unclear or missing.  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
667,location_1:Q8_feat5,2.7936657862669314,location_1,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device,Scenario location,Home
329,location_2:Q5_feat4,2.524066404871358,location_2,Q5_feat4,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command) ",Scenario location,"Semi private places (resturants, coffee shop etc)"
439,Relationship_2:Q12_feat3,2.521025954241346,Relationship_2,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  ,Scenario relation,strong ties
658,location_1:Q9_feat1,2.4563811489508094,location_1,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario location,Home
