,features,Importance,interaction_a,main_features,Question,Answer option
531,Relationship_1:Smart_Speaker_Q7_feat2,0.0,Relationship_1,Smart_Speaker_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
532,Relationship_2:Smart_Speaker_Q7_feat2,0.0,Relationship_2,Smart_Speaker_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
533,Relationship_3:Smart_Speaker_Q7_feat2,0.0,Relationship_3,Smart_Speaker_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
534,location_1:Smart_Speaker_Q8_feat1,0.0,location_1,Smart_Speaker_Q8_feat1,What level of personalized communication does your Smart_Speaker provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
535,location_2:Smart_Speaker_Q8_feat1,0.0,location_2,Smart_Speaker_Q8_feat1,What level of personalized communication does your Smart_Speaker provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
536,location_3:Smart_Speaker_Q8_feat1,0.0,location_3,Smart_Speaker_Q8_feat1,What level of personalized communication does your Smart_Speaker provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
537,Relationship_1:Smart_Speaker_Q8_feat1,0.0,Relationship_1,Smart_Speaker_Q8_feat1,What level of personalized communication does your Smart_Speaker provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
538,Relationship_2:Smart_Speaker_Q8_feat1,0.0,Relationship_2,Smart_Speaker_Q8_feat1,What level of personalized communication does your Smart_Speaker provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
539,Relationship_3:Smart_Speaker_Q8_feat1,0.0,Relationship_3,Smart_Speaker_Q8_feat1,What level of personalized communication does your Smart_Speaker provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
540,location_1:Smart_Speaker_Q8_feat3,0.0,location_1,Smart_Speaker_Q8_feat3,What level of personalized communication does your Smart_Speaker provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
541,location_2:Smart_Speaker_Q8_feat3,0.0,location_2,Smart_Speaker_Q8_feat3,What level of personalized communication does your Smart_Speaker provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
542,location_3:Smart_Speaker_Q8_feat3,0.0,location_3,Smart_Speaker_Q8_feat3,What level of personalized communication does your Smart_Speaker provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
543,Relationship_1:Smart_Speaker_Q8_feat3,0.0,Relationship_1,Smart_Speaker_Q8_feat3,What level of personalized communication does your Smart_Speaker provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
544,Relationship_2:Smart_Speaker_Q8_feat3,0.0,Relationship_2,Smart_Speaker_Q8_feat3,What level of personalized communication does your Smart_Speaker provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
545,Relationship_3:Smart_Speaker_Q8_feat3,0.0,Relationship_3,Smart_Speaker_Q8_feat3,What level of personalized communication does your Smart_Speaker provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
546,location_1:Smart_Speaker_Q8_feat5,0.0,location_1,Smart_Speaker_Q8_feat5,What level of personalized communication does your Smart_Speaker provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
529,location_2:Smart_Speaker_Q7_feat2,0.0,location_2,Smart_Speaker_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
528,location_1:Smart_Speaker_Q7_feat2,0.0,location_1,Smart_Speaker_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
527,Relationship_3:Smart_Speaker_Q7_feat1,0.0,Relationship_3,Smart_Speaker_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,It enables me to define who has access to my information
517,location_2:Smart_Speaker_Q6_feat4,0.0,location_2,Smart_Speaker_Q6_feat4,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
510,location_1:Smart_Speaker_Q6_feat3,0.0,location_1,Smart_Speaker_Q6_feat3,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
511,location_2:Smart_Speaker_Q6_feat3,0.0,location_2,Smart_Speaker_Q6_feat3,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
512,location_3:Smart_Speaker_Q6_feat3,0.0,location_3,Smart_Speaker_Q6_feat3,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
342,location_1:Q12_feat1,0.0,location_1,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   
514,Relationship_2:Smart_Speaker_Q6_feat3,0.0,Relationship_2,Smart_Speaker_Q6_feat3,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
515,Relationship_3:Smart_Speaker_Q6_feat3,0.0,Relationship_3,Smart_Speaker_Q6_feat3,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
516,location_1:Smart_Speaker_Q6_feat4,0.0,location_1,Smart_Speaker_Q6_feat4,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
518,location_3:Smart_Speaker_Q6_feat4,0.0,location_3,Smart_Speaker_Q6_feat4,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
526,Relationship_2:Smart_Speaker_Q7_feat1,0.0,Relationship_2,Smart_Speaker_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,It enables me to define who has access to my information
519,Relationship_1:Smart_Speaker_Q6_feat4,0.0,Relationship_1,Smart_Speaker_Q6_feat4,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
520,Relationship_2:Smart_Speaker_Q6_feat4,0.0,Relationship_2,Smart_Speaker_Q6_feat4,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
521,Relationship_3:Smart_Speaker_Q6_feat4,0.0,Relationship_3,Smart_Speaker_Q6_feat4,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
522,location_1:Smart_Speaker_Q7_feat1,0.0,location_1,Smart_Speaker_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,It enables me to define who has access to my information
523,location_2:Smart_Speaker_Q7_feat1,0.0,location_2,Smart_Speaker_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,It enables me to define who has access to my information
524,location_3:Smart_Speaker_Q7_feat1,0.0,location_3,Smart_Speaker_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,It enables me to define who has access to my information
525,Relationship_1:Smart_Speaker_Q7_feat1,0.0,Relationship_1,Smart_Speaker_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,It enables me to define who has access to my information
547,location_2:Smart_Speaker_Q8_feat5,0.0,location_2,Smart_Speaker_Q8_feat5,What level of personalized communication does your Smart_Speaker provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
549,Relationship_1:Smart_Speaker_Q8_feat5,0.0,Relationship_1,Smart_Speaker_Q8_feat5,What level of personalized communication does your Smart_Speaker provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
588,location_1:Smart_Speaker_Q10_feat3,0.0,location_1,Smart_Speaker_Q10_feat3,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
550,Relationship_2:Smart_Speaker_Q8_feat5,0.0,Relationship_2,Smart_Speaker_Q8_feat5,What level of personalized communication does your Smart_Speaker provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
571,location_2:Smart_Speaker_Q9_feat4,0.0,location_2,Smart_Speaker_Q9_feat4,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
572,location_3:Smart_Speaker_Q9_feat4,0.0,location_3,Smart_Speaker_Q9_feat4,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
573,Relationship_1:Smart_Speaker_Q9_feat4,0.0,Relationship_1,Smart_Speaker_Q9_feat4,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
574,Relationship_2:Smart_Speaker_Q9_feat4,0.0,Relationship_2,Smart_Speaker_Q9_feat4,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
575,Relationship_3:Smart_Speaker_Q9_feat4,0.0,Relationship_3,Smart_Speaker_Q9_feat4,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
576,location_1:Smart_Speaker_Q9_feat6,0.0,location_1,Smart_Speaker_Q9_feat6,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
577,location_2:Smart_Speaker_Q9_feat6,0.0,location_2,Smart_Speaker_Q9_feat6,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
578,location_3:Smart_Speaker_Q9_feat6,0.0,location_3,Smart_Speaker_Q9_feat6,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
579,Relationship_1:Smart_Speaker_Q9_feat6,0.0,Relationship_1,Smart_Speaker_Q9_feat6,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
580,Relationship_2:Smart_Speaker_Q9_feat6,0.0,Relationship_2,Smart_Speaker_Q9_feat6,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
581,Relationship_3:Smart_Speaker_Q9_feat6,0.0,Relationship_3,Smart_Speaker_Q9_feat6,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
582,location_1:Smart_Speaker_Q10_feat1,0.0,location_1,Smart_Speaker_Q10_feat1,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
583,location_2:Smart_Speaker_Q10_feat1,0.0,location_2,Smart_Speaker_Q10_feat1,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
584,location_3:Smart_Speaker_Q10_feat1,0.0,location_3,Smart_Speaker_Q10_feat1,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
585,Relationship_1:Smart_Speaker_Q10_feat1,0.0,Relationship_1,Smart_Speaker_Q10_feat1,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
586,Relationship_2:Smart_Speaker_Q10_feat1,0.0,Relationship_2,Smart_Speaker_Q10_feat1,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
587,Relationship_3:Smart_Speaker_Q10_feat1,0.0,Relationship_3,Smart_Speaker_Q10_feat1,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
570,location_1:Smart_Speaker_Q9_feat4,0.0,location_1,Smart_Speaker_Q9_feat4,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
569,Relationship_3:Smart_Speaker_Q9_feat3,0.0,Relationship_3,Smart_Speaker_Q9_feat3,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,Through an graphic icon that conveys the meaning of a widget on the device   
568,Relationship_2:Smart_Speaker_Q9_feat3,0.0,Relationship_2,Smart_Speaker_Q9_feat3,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,Through an graphic icon that conveys the meaning of a widget on the device   
558,location_1:Smart_Speaker_Q9_feat2,0.0,location_1,Smart_Speaker_Q9_feat2,How does your Smart_Speakerhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
551,Relationship_3:Smart_Speaker_Q8_feat5,0.0,Relationship_3,Smart_Speaker_Q8_feat5,What level of personalized communication does your Smart_Speaker provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
552,location_1:Smart_Speaker_Q9_feat1,0.0,location_1,Smart_Speaker_Q9_feat1,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
553,location_2:Smart_Speaker_Q9_feat1,0.0,location_2,Smart_Speaker_Q9_feat1,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
554,location_3:Smart_Speaker_Q9_feat1,0.0,location_3,Smart_Speaker_Q9_feat1,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
555,Relationship_1:Smart_Speaker_Q9_feat1,0.0,Relationship_1,Smart_Speaker_Q9_feat1,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
556,Relationship_2:Smart_Speaker_Q9_feat1,0.0,Relationship_2,Smart_Speaker_Q9_feat1,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
557,Relationship_3:Smart_Speaker_Q9_feat1,0.0,Relationship_3,Smart_Speaker_Q9_feat1,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
559,location_2:Smart_Speaker_Q9_feat2,0.0,location_2,Smart_Speaker_Q9_feat2,How does your Smart_Speakerhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
567,Relationship_1:Smart_Speaker_Q9_feat3,0.0,Relationship_1,Smart_Speaker_Q9_feat3,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,Through an graphic icon that conveys the meaning of a widget on the device   
560,location_3:Smart_Speaker_Q9_feat2,0.0,location_3,Smart_Speaker_Q9_feat2,How does your Smart_Speakerhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
561,Relationship_1:Smart_Speaker_Q9_feat2,0.0,Relationship_1,Smart_Speaker_Q9_feat2,How does your Smart_Speakerhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
562,Relationship_2:Smart_Speaker_Q9_feat2,0.0,Relationship_2,Smart_Speaker_Q9_feat2,How does your Smart_Speakerhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
563,Relationship_3:Smart_Speaker_Q9_feat2,0.0,Relationship_3,Smart_Speaker_Q9_feat2,How does your Smart_Speakerhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
564,location_1:Smart_Speaker_Q9_feat3,0.0,location_1,Smart_Speaker_Q9_feat3,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,Through an graphic icon that conveys the meaning of a widget on the device   
565,location_2:Smart_Speaker_Q9_feat3,0.0,location_2,Smart_Speaker_Q9_feat3,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,Through an graphic icon that conveys the meaning of a widget on the device   
566,location_3:Smart_Speaker_Q9_feat3,0.0,location_3,Smart_Speaker_Q9_feat3,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,Through an graphic icon that conveys the meaning of a widget on the device   
343,location_2:Q12_feat1,0.0,location_2,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   
336,location_1:Q11_feat5,0.0,location_1,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  
341,Relationship_3:Q11_feat5,0.0,Relationship_3,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  
115,location_2:Q2_feat2,0.0,location_2,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
117,Relationship_1:Q2_feat2,0.0,Relationship_1,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
118,Relationship_2:Q2_feat2,0.0,Relationship_2,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
119,Relationship_3:Q2_feat2,0.0,Relationship_3,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
120,location_1:Q2_feat5,0.0,location_1,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
121,location_2:Q2_feat5,0.0,location_2,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
122,location_3:Q2_feat5,0.0,location_3,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
123,Relationship_1:Q2_feat5,0.0,Relationship_1,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
124,Relationship_2:Q2_feat5,0.0,Relationship_2,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
125,Relationship_3:Q2_feat5,0.0,Relationship_3,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
126,location_1:Q3_feat1,0.0,location_1,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  
127,location_2:Q3_feat1,0.0,location_2,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  
128,location_3:Q3_feat1,0.0,location_3,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  
129,Relationship_1:Q3_feat1,0.0,Relationship_1,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  
130,Relationship_2:Q3_feat1,0.0,Relationship_2,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  
131,Relationship_3:Q3_feat1,0.0,Relationship_3,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  
132,location_1:Q3_feat2,0.0,location_1,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.
133,location_2:Q3_feat2,0.0,location_2,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.
116,location_3:Q2_feat2,0.0,location_3,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
114,location_1:Q2_feat2,0.0,location_1,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
176,location_3:Q5_feat2,0.0,location_3,Q5_feat2,";""> What level of accuracy do you expect any of the device(s) to achieve for executing this task?",The device(s) can make errors sometimes  
113,Relationship_3:Q2_feat1,0.0,Relationship_3,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
96,location_1:Q1_feat5,0.0,location_1,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
97,location_2:Q1_feat5,0.0,location_2,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
98,location_3:Q1_feat5,0.0,location_3,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
99,Relationship_1:Q1_feat5,0.0,Relationship_1,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
100,Relationship_2:Q1_feat5,0.0,Relationship_2,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
101,Relationship_3:Q1_feat5,0.0,Relationship_3,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
102,location_1:Q1_feat7,0.0,location_1,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
103,location_2:Q1_feat7,0.0,location_2,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
104,location_3:Q1_feat7,0.0,location_3,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
105,Relationship_1:Q1_feat7,0.0,Relationship_1,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
106,Relationship_2:Q1_feat7,0.0,Relationship_2,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
107,Relationship_3:Q1_feat7,0.0,Relationship_3,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
108,location_1:Q2_feat1,0.0,location_1,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
109,location_2:Q2_feat1,0.0,location_2,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
110,location_3:Q2_feat1,0.0,location_3,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
111,Relationship_1:Q2_feat1,0.0,Relationship_1,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
112,Relationship_2:Q2_feat1,0.0,Relationship_2,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
134,location_3:Q3_feat2,0.0,location_3,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.
135,Relationship_1:Q3_feat2,0.0,Relationship_1,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.
136,Relationship_2:Q3_feat2,0.0,Relationship_2,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.
137,Relationship_3:Q3_feat2,0.0,Relationship_3,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.
158,location_3:Q4_feat1,0.0,location_3,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
159,Relationship_1:Q4_feat1,0.0,Relationship_1,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
160,Relationship_2:Q4_feat1,0.0,Relationship_2,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
161,Relationship_3:Q4_feat1,0.0,Relationship_3,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
162,location_1:Q4_feat3,0.0,location_1,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task
163,location_2:Q4_feat3,0.0,location_2,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task
164,location_3:Q4_feat3,0.0,location_3,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task
165,Relationship_1:Q4_feat3,0.0,Relationship_1,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task
166,Relationship_2:Q4_feat3,0.0,Relationship_2,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task
167,Relationship_3:Q4_feat3,0.0,Relationship_3,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task
168,location_1:Q5_feat1,0.0,location_1,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
169,location_2:Q5_feat1,0.0,location_2,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
170,location_3:Q5_feat1,0.0,location_3,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
171,Relationship_1:Q5_feat1,0.0,Relationship_1,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
172,Relationship_2:Q5_feat1,0.0,Relationship_2,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
173,Relationship_3:Q5_feat1,0.0,Relationship_3,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
174,location_1:Q5_feat2,0.0,location_1,Q5_feat2,";""> What level of accuracy do you expect any of the device(s) to achieve for executing this task?",The device(s) can make errors sometimes  
157,location_2:Q4_feat1,0.0,location_2,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
156,location_1:Q4_feat1,0.0,location_1,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
155,Relationship_3:Q3_feat6,0.0,Relationship_3,Q3_feat6,Which aspects of any of the device(s) would make it easier for you to use them for this task?,Ease of use does not hold any relevance for me with respect to this task  
145,location_2:Q3_feat4,0.0,location_2,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. 
138,location_1:Q3_feat3,0.0,location_1,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
139,location_2:Q3_feat3,0.0,location_2,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
140,location_3:Q3_feat3,0.0,location_3,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
141,Relationship_1:Q3_feat3,0.0,Relationship_1,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
142,Relationship_2:Q3_feat3,0.0,Relationship_2,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
