,features,Importance,interaction_a,main_features,Question,Answer option
541,location_2:Tablet_Q8_feat5,0.0,location_2,Tablet_Q8_feat5,What level of personalized communication does your Tablet provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
543,Relationship_1:Tablet_Q8_feat5,0.0,Relationship_1,Tablet_Q8_feat5,What level of personalized communication does your Tablet provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
533,Relationship_3:Tablet_Q8_feat2,0.0,Relationship_3,Tablet_Q8_feat2,What level of personalized communication does your Tablet provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
544,Relationship_2:Tablet_Q8_feat5,0.0,Relationship_2,Tablet_Q8_feat5,What level of personalized communication does your Tablet provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
545,Relationship_3:Tablet_Q8_feat5,0.0,Relationship_3,Tablet_Q8_feat5,What level of personalized communication does your Tablet provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
546,location_1:Tablet_Q9_feat1,0.0,location_1,Tablet_Q9_feat1,How does your Tablet help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
547,location_2:Tablet_Q9_feat1,0.0,location_2,Tablet_Q9_feat1,How does your Tablet help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
548,location_3:Tablet_Q9_feat1,0.0,location_3,Tablet_Q9_feat1,How does your Tablet help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
549,Relationship_1:Tablet_Q9_feat1,0.0,Relationship_1,Tablet_Q9_feat1,How does your Tablet help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
550,Relationship_2:Tablet_Q9_feat1,0.0,Relationship_2,Tablet_Q9_feat1,How does your Tablet help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
534,location_1:Tablet_Q8_feat3,0.0,location_1,Tablet_Q8_feat3,What level of personalized communication does your Tablet provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
532,Relationship_2:Tablet_Q8_feat2,0.0,Relationship_2,Tablet_Q8_feat2,What level of personalized communication does your Tablet provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
552,location_1:Tablet_Q9_feat2,0.0,location_1,Tablet_Q9_feat2,How does your Tablethelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
522,location_1:Tablet_Q8_feat1,0.0,location_1,Tablet_Q8_feat1,What level of personalized communication does your Tablet provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
515,Relationship_3:Tablet_Q7_feat3,0.0,Relationship_3,Tablet_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,I enables me to control how it executes this task  
516,location_1:Tablet_Q7_feat5,0.0,location_1,Tablet_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,Building trust is not essential for using this device for this task or is not provided by the device 
517,location_2:Tablet_Q7_feat5,0.0,location_2,Tablet_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,Building trust is not essential for using this device for this task or is not provided by the device 
518,location_3:Tablet_Q7_feat5,0.0,location_3,Tablet_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,Building trust is not essential for using this device for this task or is not provided by the device 
519,Relationship_1:Tablet_Q7_feat5,0.0,Relationship_1,Tablet_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,Building trust is not essential for using this device for this task or is not provided by the device 
520,Relationship_2:Tablet_Q7_feat5,0.0,Relationship_2,Tablet_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,Building trust is not essential for using this device for this task or is not provided by the device 
521,Relationship_3:Tablet_Q7_feat5,0.0,Relationship_3,Tablet_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Tablet?,Building trust is not essential for using this device for this task or is not provided by the device 
523,location_2:Tablet_Q8_feat1,0.0,location_2,Tablet_Q8_feat1,What level of personalized communication does your Tablet provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
531,Relationship_1:Tablet_Q8_feat2,0.0,Relationship_1,Tablet_Q8_feat2,What level of personalized communication does your Tablet provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
524,location_3:Tablet_Q8_feat1,0.0,location_3,Tablet_Q8_feat1,What level of personalized communication does your Tablet provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
525,Relationship_1:Tablet_Q8_feat1,0.0,Relationship_1,Tablet_Q8_feat1,What level of personalized communication does your Tablet provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
526,Relationship_2:Tablet_Q8_feat1,0.0,Relationship_2,Tablet_Q8_feat1,What level of personalized communication does your Tablet provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
527,Relationship_3:Tablet_Q8_feat1,0.0,Relationship_3,Tablet_Q8_feat1,What level of personalized communication does your Tablet provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
528,location_1:Tablet_Q8_feat2,0.0,location_1,Tablet_Q8_feat2,What level of personalized communication does your Tablet provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
529,location_2:Tablet_Q8_feat2,0.0,location_2,Tablet_Q8_feat2,What level of personalized communication does your Tablet provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
353,Relationship_3:Q10_feat3,0.0,Relationship_3,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices
551,Relationship_3:Tablet_Q9_feat1,0.0,Relationship_3,Tablet_Q9_feat1,How does your Tablet help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
553,location_2:Tablet_Q9_feat2,0.0,location_2,Tablet_Q9_feat2,How does your Tablethelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
591,Relationship_1:Tablet_Q10_feat4,0.0,Relationship_1,Tablet_Q10_feat4,How does Tablet provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
582,location_1:Tablet_Q10_feat3,0.0,location_1,Tablet_Q10_feat3,How does Tablet provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
575,Relationship_3:Tablet_Q10_feat1,0.0,Relationship_3,Tablet_Q10_feat1,How does Tablet provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
576,location_1:Tablet_Q10_feat2,0.0,location_1,Tablet_Q10_feat2,How does Tablet provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
577,location_2:Tablet_Q10_feat2,0.0,location_2,Tablet_Q10_feat2,How does Tablet provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
578,location_3:Tablet_Q10_feat2,0.0,location_3,Tablet_Q10_feat2,How does Tablet provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
579,Relationship_1:Tablet_Q10_feat2,0.0,Relationship_1,Tablet_Q10_feat2,How does Tablet provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
580,Relationship_2:Tablet_Q10_feat2,0.0,Relationship_2,Tablet_Q10_feat2,How does Tablet provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
581,Relationship_3:Tablet_Q10_feat2,0.0,Relationship_3,Tablet_Q10_feat2,How does Tablet provide feedback or respond to your actions as you execute the task?,Through audio/voice based notifications/responses
583,location_2:Tablet_Q10_feat3,0.0,location_2,Tablet_Q10_feat3,How does Tablet provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
573,Relationship_1:Tablet_Q10_feat1,0.0,Relationship_1,Tablet_Q10_feat1,How does Tablet provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
584,location_3:Tablet_Q10_feat3,0.0,location_3,Tablet_Q10_feat3,How does Tablet provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
585,Relationship_1:Tablet_Q10_feat3,0.0,Relationship_1,Tablet_Q10_feat3,How does Tablet provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
586,Relationship_2:Tablet_Q10_feat3,0.0,Relationship_2,Tablet_Q10_feat3,How does Tablet provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
587,Relationship_3:Tablet_Q10_feat3,0.0,Relationship_3,Tablet_Q10_feat3,How does Tablet provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
588,location_1:Tablet_Q10_feat4,0.0,location_1,Tablet_Q10_feat4,How does Tablet provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
589,location_2:Tablet_Q10_feat4,0.0,location_2,Tablet_Q10_feat4,How does Tablet provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
590,location_3:Tablet_Q10_feat4,0.0,location_3,Tablet_Q10_feat4,How does Tablet provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  
574,Relationship_2:Tablet_Q10_feat1,0.0,Relationship_2,Tablet_Q10_feat1,How does Tablet provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
572,location_3:Tablet_Q10_feat1,0.0,location_3,Tablet_Q10_feat1,How does Tablet provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
554,location_3:Tablet_Q9_feat2,0.0,location_3,Tablet_Q9_feat2,How does your Tablethelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
562,Relationship_2:Tablet_Q9_feat4,0.0,Relationship_2,Tablet_Q9_feat4,How does your Tablet help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
555,Relationship_1:Tablet_Q9_feat2,0.0,Relationship_1,Tablet_Q9_feat2,How does your Tablethelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
556,Relationship_2:Tablet_Q9_feat2,0.0,Relationship_2,Tablet_Q9_feat2,How does your Tablethelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
557,Relationship_3:Tablet_Q9_feat2,0.0,Relationship_3,Tablet_Q9_feat2,How does your Tablethelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
558,location_1:Tablet_Q9_feat4,0.0,location_1,Tablet_Q9_feat4,How does your Tablet help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
559,location_2:Tablet_Q9_feat4,0.0,location_2,Tablet_Q9_feat4,How does your Tablet help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
560,location_3:Tablet_Q9_feat4,0.0,location_3,Tablet_Q9_feat4,How does your Tablet help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
561,Relationship_1:Tablet_Q9_feat4,0.0,Relationship_1,Tablet_Q9_feat4,How does your Tablet help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
563,Relationship_3:Tablet_Q9_feat4,0.0,Relationship_3,Tablet_Q9_feat4,How does your Tablet help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
571,location_2:Tablet_Q10_feat1,0.0,location_2,Tablet_Q10_feat1,How does Tablet provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
564,location_1:Tablet_Q9_feat6,0.0,location_1,Tablet_Q9_feat6,How does your Tablet help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
565,location_2:Tablet_Q9_feat6,0.0,location_2,Tablet_Q9_feat6,How does your Tablet help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
566,location_3:Tablet_Q9_feat6,0.0,location_3,Tablet_Q9_feat6,How does your Tablet help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
567,Relationship_1:Tablet_Q9_feat6,0.0,Relationship_1,Tablet_Q9_feat6,How does your Tablet help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
568,Relationship_2:Tablet_Q9_feat6,0.0,Relationship_2,Tablet_Q9_feat6,How does your Tablet help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
569,Relationship_3:Tablet_Q9_feat6,0.0,Relationship_3,Tablet_Q9_feat6,How does your Tablet help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  
570,location_1:Tablet_Q10_feat1,0.0,location_1,Tablet_Q10_feat1,How does Tablet provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
354,location_1:Q10_feat4,0.0,location_1,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  
336,location_1:Q10_feat1,0.0,location_1,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  "
352,Relationship_2:Q10_feat3,0.0,Relationship_2,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices
136,Relationship_1:Q6_feat1,0.0,Relationship_1,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  
128,location_1:Q1_feat1,0.0,location_1,Q1_feat1,Which of the following type of interactions would you like to use to perform this task?,Voice-based interaction  
129,location_2:Q1_feat1,0.0,location_2,Q1_feat1,Which of the following type of interactions would you like to use to perform this task?,Voice-based interaction  
130,location_3:Q1_feat1,0.0,location_3,Q1_feat1,Which of the following type of interactions would you like to use to perform this task?,Voice-based interaction  
131,Relationship_2:Q1_feat1,0.0,Relationship_2,Q1_feat1,Which of the following type of interactions would you like to use to perform this task?,Voice-based interaction  
133,location_1:Q6_feat1,0.0,location_1,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  
134,location_2:Q6_feat1,0.0,location_2,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  
135,location_3:Q6_feat1,0.0,location_3,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  
137,Relationship_2:Q6_feat1,0.0,Relationship_2,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  
124,Relationship_1:Q12_feat1,0.0,Relationship_1,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   
139,location_1:Q1_feat2,0.0,location_1,Q1_feat2,Which of the following type of interactions would you like to use to perform this task?,"Touch-based interaction (e.g, through scrolling, tapping)  "
140,location_2:Q1_feat2,0.0,location_2,Q1_feat2,Which of the following type of interactions would you like to use to perform this task?,"Touch-based interaction (e.g, through scrolling, tapping)  "
141,location_3:Q1_feat2,0.0,location_3,Q1_feat2,Which of the following type of interactions would you like to use to perform this task?,"Touch-based interaction (e.g, through scrolling, tapping)  "
142,Relationship_1:Q1_feat2,0.0,Relationship_1,Q1_feat2,Which of the following type of interactions would you like to use to perform this task?,"Touch-based interaction (e.g, through scrolling, tapping)  "
143,Relationship_2:Q1_feat2,0.0,Relationship_2,Q1_feat2,Which of the following type of interactions would you like to use to perform this task?,"Touch-based interaction (e.g, through scrolling, tapping)  "
145,location_2:Q1_feat4,0.0,location_2,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard 
146,location_3:Q1_feat4,0.0,location_3,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard 
125,Relationship_3:Q12_feat1,0.0,Relationship_3,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   
123,location_3:Q12_feat1,0.0,location_3,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   
148,Relationship_2:Q1_feat4,0.0,Relationship_2,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard 
111,location_3:Q13_feat4,0.0,location_3,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.
101,Relationship_3:Q9_feat2,0.0,Relationship_3,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   
104,location_1:Q3_feat4,0.0,location_1,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. 
105,location_2:Q3_feat4,0.0,location_2,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. 
106,Relationship_1:Q3_feat4,0.0,Relationship_1,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. 
107,Relationship_2:Q3_feat4,0.0,Relationship_2,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. 
109,location_1:Q13_feat4,0.0,location_1,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.
110,location_2:Q13_feat4,0.0,location_2,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.
112,Relationship_2:Q13_feat4,0.0,Relationship_2,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.
122,location_2:Q12_feat1,0.0,location_2,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   
113,Relationship_3:Q13_feat4,0.0,Relationship_3,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.
115,location_1:Q12_feat2,0.0,location_1,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  
116,location_2:Q12_feat2,0.0,location_2,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  
117,location_3:Q12_feat2,0.0,location_3,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  
118,Relationship_1:Q12_feat2,0.0,Relationship_1,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  
119,Relationship_2:Q12_feat2,0.0,Relationship_2,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  
121,location_1:Q12_feat1,0.0,location_1,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   
147,Relationship_1:Q1_feat4,0.0,Relationship_1,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard 
149,Relationship_3:Q1_feat4,0.0,Relationship_3,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard 
99,location_3:Q9_feat2,0.0,location_3,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   
183,Relationship_1:Q1_feat3,0.0,Relationship_1,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  
176,location_2:Q8_feat5,0.0,location_2,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device
177,Relationship_1:Q8_feat5,0.0,Relationship_1,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device
178,Relationship_2:Q8_feat5,0.0,Relationship_2,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device
179,Relationship_3:Q8_feat5,0.0,Relationship_3,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device
180,location_1:Q1_feat3,0.0,location_1,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  
181,location_2:Q1_feat3,0.0,location_2,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  
182,location_3:Q1_feat3,0.0,location_3,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  
184,Relationship_2:Q1_feat3,0.0,Relationship_2,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  
173,Relationship_3:Q9_feat1,0.0,Relationship_3,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  
185,Relationship_3:Q1_feat3,0.0,Relationship_3,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  
186,location_1:Q1_feat5,0.0,location_1,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
187,location_2:Q1_feat5,0.0,location_2,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
188,location_3:Q1_feat5,0.0,location_3,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
189,Relationship_1:Q1_feat5,0.0,Relationship_1,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
190,Relationship_2:Q1_feat5,0.0,Relationship_2,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
191,Relationship_3:Q1_feat5,0.0,Relationship_3,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
175,location_1:Q8_feat5,0.0,location_1,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device
172,Relationship_2:Q9_feat1,0.0,Relationship_2,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  
151,location_1:Q11_feat3,0.0,location_1,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions"
160,Relationship_2:Q4_feat1,0.0,Relationship_2,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
152,location_2:Q11_feat3,0.0,location_2,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions"
153,location_3:Q11_feat3,0.0,location_3,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions"
154,Relationship_2:Q11_feat3,0.0,Relationship_2,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions"
155,Relationship_3:Q11_feat3,0.0,Relationship_3,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions"
157,location_1:Q4_feat1,0.0,location_1,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
158,location_3:Q4_feat1,0.0,location_3,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
159,Relationship_1:Q4_feat1,0.0,Relationship_1,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
161,Relationship_3:Q4_feat1,0.0,Relationship_3,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
171,location_3:Q9_feat1,0.0,location_3,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  
163,location_1:Q9_feat3,0.0,location_1,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   
164,location_2:Q9_feat3,0.0,location_2,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   
165,Relationship_1:Q9_feat3,0.0,Relationship_1,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   
166,Relationship_2:Q9_feat3,0.0,Relationship_2,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   
167,Relationship_3:Q9_feat3,0.0,Relationship_3,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   
169,location_1:Q9_feat1,0.0,location_1,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  
170,location_2:Q9_feat1,0.0,location_2,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  
100,Relationship_2:Q9_feat2,0.0,Relationship_2,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   
98,location_1:Q9_feat2,0.0,location_1,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   
351,Relationship_1:Q10_feat3,0.0,Relationship_1,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices
35,Relationship_3:Tablet_Q4_feat3,0.0,Relationship_3,Tablet_Q4_feat3,Which aspects of mobility does Tablet  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device
26,location_3:Q5_feat1,0.0,location_3,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
27,Relationship_1:Q5_feat1,0.0,Relationship_1,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
28,Relationship_2:Q5_feat1,0.0,Relationship_2,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
29,Relationship_3:Q5_feat1,0.0,Relationship_3,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
32,location_1:Tablet_Q4_feat3,0.0,location_1,Tablet_Q4_feat3,Which aspects of mobility does Tablet  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device
33,location_3:Tablet_Q4_feat3,0.0,location_3,Tablet_Q4_feat3,Which aspects of mobility does Tablet  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device
