,features,Importance,interaction_a,main_features,Question,Answer option
640,Relationship_2:Smart_Phone_Q11_feat1,0.0,Relationship_2,Smart_Phone_Q11_feat1,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    "
641,Relationship_3:Smart_Phone_Q11_feat1,0.0,Relationship_3,Smart_Phone_Q11_feat1,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    "
643,location_2:Smart_Phone_Q12_feat1,0.0,location_2,Smart_Phone_Q12_feat1,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
651,Relationship_1:Smart_Phone_Q12_feat2,0.0,Relationship_1,Smart_Phone_Q12_feat2,Which of these maintenance features in Smart_Phone affect you as you perform this task on it,Need of updating any software while/before performing the task  
644,location_3:Smart_Phone_Q12_feat1,0.0,location_3,Smart_Phone_Q12_feat1,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
645,Relationship_1:Smart_Phone_Q12_feat1,0.0,Relationship_1,Smart_Phone_Q12_feat1,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
646,Relationship_2:Smart_Phone_Q12_feat1,0.0,Relationship_2,Smart_Phone_Q12_feat1,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
647,Relationship_3:Smart_Phone_Q12_feat1,0.0,Relationship_3,Smart_Phone_Q12_feat1,Which of these maintenance features in Smart_Phone affect you as you perform this task on it?,Amount of battery life and impact of performing the task on battery life   
648,location_1:Smart_Phone_Q12_feat2,0.0,location_1,Smart_Phone_Q12_feat2,Which of these maintenance features in Smart_Phone affect you as you perform this task on it,Need of updating any software while/before performing the task  
649,location_2:Smart_Phone_Q12_feat2,0.0,location_2,Smart_Phone_Q12_feat2,Which of these maintenance features in Smart_Phone affect you as you perform this task on it,Need of updating any software while/before performing the task  
650,location_3:Smart_Phone_Q12_feat2,0.0,location_3,Smart_Phone_Q12_feat2,Which of these maintenance features in Smart_Phone affect you as you perform this task on it,Need of updating any software while/before performing the task  
594,location_1:Smart_Phone_Q9_feat4,0.0,location_1,Smart_Phone_Q9_feat4,How does your Smart_Phone help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
593,Relationship_3:Smart_Phone_Q9_feat2,0.0,Relationship_3,Smart_Phone_Q9_feat2,How does your Smart_Phonehelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
592,Relationship_2:Smart_Phone_Q9_feat2,0.0,Relationship_2,Smart_Phone_Q9_feat2,How does your Smart_Phonehelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
543,Relationship_1:Smart_Phone_Q7_feat2,0.0,Relationship_1,Smart_Phone_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
536,location_3:Smart_Phone_Q7_feat1,0.0,location_3,Smart_Phone_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,It enables me to define who has access to my information
537,Relationship_1:Smart_Phone_Q7_feat1,0.0,Relationship_1,Smart_Phone_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,It enables me to define who has access to my information
538,Relationship_2:Smart_Phone_Q7_feat1,0.0,Relationship_2,Smart_Phone_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,It enables me to define who has access to my information
539,Relationship_3:Smart_Phone_Q7_feat1,0.0,Relationship_3,Smart_Phone_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,It enables me to define who has access to my information
540,location_1:Smart_Phone_Q7_feat2,0.0,location_1,Smart_Phone_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
541,location_2:Smart_Phone_Q7_feat2,0.0,location_2,Smart_Phone_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
542,location_3:Smart_Phone_Q7_feat2,0.0,location_3,Smart_Phone_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
544,Relationship_2:Smart_Phone_Q7_feat2,0.0,Relationship_2,Smart_Phone_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
534,location_1:Smart_Phone_Q7_feat1,0.0,location_1,Smart_Phone_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,It enables me to define who has access to my information
545,Relationship_3:Smart_Phone_Q7_feat2,0.0,Relationship_3,Smart_Phone_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
546,location_1:Smart_Phone_Q7_feat3,0.0,location_1,Smart_Phone_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,I enables me to control how it executes this task  
547,location_2:Smart_Phone_Q7_feat3,0.0,location_2,Smart_Phone_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,I enables me to control how it executes this task  
548,location_3:Smart_Phone_Q7_feat3,0.0,location_3,Smart_Phone_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,I enables me to control how it executes this task  
549,Relationship_1:Smart_Phone_Q7_feat3,0.0,Relationship_1,Smart_Phone_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,I enables me to control how it executes this task  
550,Relationship_2:Smart_Phone_Q7_feat3,0.0,Relationship_2,Smart_Phone_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,I enables me to control how it executes this task  
551,Relationship_3:Smart_Phone_Q7_feat3,0.0,Relationship_3,Smart_Phone_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,I enables me to control how it executes this task  
535,location_2:Smart_Phone_Q7_feat1,0.0,location_2,Smart_Phone_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,It enables me to define who has access to my information
533,Relationship_3:Smart_Phone_Q6_feat3,0.0,Relationship_3,Smart_Phone_Q6_feat3,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
591,Relationship_1:Smart_Phone_Q9_feat2,0.0,Relationship_1,Smart_Phone_Q9_feat2,How does your Smart_Phonehelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
523,location_2:Smart_Phone_Q6_feat2,0.0,location_2,Smart_Phone_Q6_feat2,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.
516,location_1:Smart_Phone_Q6_feat1,0.0,location_1,Smart_Phone_Q6_feat1,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,Only at the beginning for providing first set of commands or information for performing the task
517,location_2:Smart_Phone_Q6_feat1,0.0,location_2,Smart_Phone_Q6_feat1,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,Only at the beginning for providing first set of commands or information for performing the task
518,location_3:Smart_Phone_Q6_feat1,0.0,location_3,Smart_Phone_Q6_feat1,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,Only at the beginning for providing first set of commands or information for performing the task
519,Relationship_1:Smart_Phone_Q6_feat1,0.0,Relationship_1,Smart_Phone_Q6_feat1,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,Only at the beginning for providing first set of commands or information for performing the task
520,Relationship_2:Smart_Phone_Q6_feat1,0.0,Relationship_2,Smart_Phone_Q6_feat1,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,Only at the beginning for providing first set of commands or information for performing the task
521,Relationship_3:Smart_Phone_Q6_feat1,0.0,Relationship_3,Smart_Phone_Q6_feat1,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,Only at the beginning for providing first set of commands or information for performing the task
522,location_1:Smart_Phone_Q6_feat2,0.0,location_1,Smart_Phone_Q6_feat2,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.
524,location_3:Smart_Phone_Q6_feat2,0.0,location_3,Smart_Phone_Q6_feat2,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.
365,Relationship_3:Q11_feat3,0.0,Relationship_3,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions"
525,Relationship_1:Smart_Phone_Q6_feat2,0.0,Relationship_1,Smart_Phone_Q6_feat2,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.
526,Relationship_2:Smart_Phone_Q6_feat2,0.0,Relationship_2,Smart_Phone_Q6_feat2,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.
527,Relationship_3:Smart_Phone_Q6_feat2,0.0,Relationship_3,Smart_Phone_Q6_feat2,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me to provide additional information when any instructions are unclear or missing.
528,location_1:Smart_Phone_Q6_feat3,0.0,location_1,Smart_Phone_Q6_feat3,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
529,location_2:Smart_Phone_Q6_feat3,0.0,location_2,Smart_Phone_Q6_feat3,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
530,location_3:Smart_Phone_Q6_feat3,0.0,location_3,Smart_Phone_Q6_feat3,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
531,Relationship_1:Smart_Phone_Q6_feat3,0.0,Relationship_1,Smart_Phone_Q6_feat3,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
552,location_1:Smart_Phone_Q7_feat5,0.0,location_1,Smart_Phone_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,Building trust is not essential for using this device for this task or is not provided by the device 
553,location_2:Smart_Phone_Q7_feat5,0.0,location_2,Smart_Phone_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,Building trust is not essential for using this device for this task or is not provided by the device 
554,location_3:Smart_Phone_Q7_feat5,0.0,location_3,Smart_Phone_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,Building trust is not essential for using this device for this task or is not provided by the device 
582,location_1:Smart_Phone_Q9_feat1,0.0,location_1,Smart_Phone_Q9_feat1,How does your Smart_Phone help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
575,Relationship_3:Smart_Phone_Q8_feat3,0.0,Relationship_3,Smart_Phone_Q8_feat3,What level of personalized communication does your Smart_Phone provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
576,location_1:Smart_Phone_Q8_feat5,0.0,location_1,Smart_Phone_Q8_feat5,What level of personalized communication does your Smart_Phone provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
577,location_2:Smart_Phone_Q8_feat5,0.0,location_2,Smart_Phone_Q8_feat5,What level of personalized communication does your Smart_Phone provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
578,location_3:Smart_Phone_Q8_feat5,0.0,location_3,Smart_Phone_Q8_feat5,What level of personalized communication does your Smart_Phone provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
579,Relationship_1:Smart_Phone_Q8_feat5,0.0,Relationship_1,Smart_Phone_Q8_feat5,What level of personalized communication does your Smart_Phone provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
580,Relationship_2:Smart_Phone_Q8_feat5,0.0,Relationship_2,Smart_Phone_Q8_feat5,What level of personalized communication does your Smart_Phone provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
581,Relationship_3:Smart_Phone_Q8_feat5,0.0,Relationship_3,Smart_Phone_Q8_feat5,What level of personalized communication does your Smart_Phone provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
583,location_2:Smart_Phone_Q9_feat1,0.0,location_2,Smart_Phone_Q9_feat1,How does your Smart_Phone help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
555,Relationship_1:Smart_Phone_Q7_feat5,0.0,Relationship_1,Smart_Phone_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,Building trust is not essential for using this device for this task or is not provided by the device 
584,location_3:Smart_Phone_Q9_feat1,0.0,location_3,Smart_Phone_Q9_feat1,How does your Smart_Phone help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
585,Relationship_1:Smart_Phone_Q9_feat1,0.0,Relationship_1,Smart_Phone_Q9_feat1,How does your Smart_Phone help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
586,Relationship_2:Smart_Phone_Q9_feat1,0.0,Relationship_2,Smart_Phone_Q9_feat1,How does your Smart_Phone help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
587,Relationship_3:Smart_Phone_Q9_feat1,0.0,Relationship_3,Smart_Phone_Q9_feat1,How does your Smart_Phone help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
588,location_1:Smart_Phone_Q9_feat2,0.0,location_1,Smart_Phone_Q9_feat2,How does your Smart_Phonehelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
589,location_2:Smart_Phone_Q9_feat2,0.0,location_2,Smart_Phone_Q9_feat2,How does your Smart_Phonehelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
590,location_3:Smart_Phone_Q9_feat2,0.0,location_3,Smart_Phone_Q9_feat2,How does your Smart_Phonehelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
574,Relationship_2:Smart_Phone_Q8_feat3,0.0,Relationship_2,Smart_Phone_Q8_feat3,What level of personalized communication does your Smart_Phone provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
573,Relationship_1:Smart_Phone_Q8_feat3,0.0,Relationship_1,Smart_Phone_Q8_feat3,What level of personalized communication does your Smart_Phone provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
572,location_3:Smart_Phone_Q8_feat3,0.0,location_3,Smart_Phone_Q8_feat3,What level of personalized communication does your Smart_Phone provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
571,location_2:Smart_Phone_Q8_feat3,0.0,location_2,Smart_Phone_Q8_feat3,What level of personalized communication does your Smart_Phone provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
556,Relationship_2:Smart_Phone_Q7_feat5,0.0,Relationship_2,Smart_Phone_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,Building trust is not essential for using this device for this task or is not provided by the device 
557,Relationship_3:Smart_Phone_Q7_feat5,0.0,Relationship_3,Smart_Phone_Q7_feat5,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,Building trust is not essential for using this device for this task or is not provided by the device 
558,location_1:Smart_Phone_Q8_feat1,0.0,location_1,Smart_Phone_Q8_feat1,What level of personalized communication does your Smart_Phone provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
559,location_2:Smart_Phone_Q8_feat1,0.0,location_2,Smart_Phone_Q8_feat1,What level of personalized communication does your Smart_Phone provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
560,location_3:Smart_Phone_Q8_feat1,0.0,location_3,Smart_Phone_Q8_feat1,What level of personalized communication does your Smart_Phone provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
561,Relationship_1:Smart_Phone_Q8_feat1,0.0,Relationship_1,Smart_Phone_Q8_feat1,What level of personalized communication does your Smart_Phone provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
562,Relationship_2:Smart_Phone_Q8_feat1,0.0,Relationship_2,Smart_Phone_Q8_feat1,What level of personalized communication does your Smart_Phone provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
563,Relationship_3:Smart_Phone_Q8_feat1,0.0,Relationship_3,Smart_Phone_Q8_feat1,What level of personalized communication does your Smart_Phone provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
564,location_1:Smart_Phone_Q8_feat2,0.0,location_1,Smart_Phone_Q8_feat2,What level of personalized communication does your Smart_Phone provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
565,location_2:Smart_Phone_Q8_feat2,0.0,location_2,Smart_Phone_Q8_feat2,What level of personalized communication does your Smart_Phone provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
566,location_3:Smart_Phone_Q8_feat2,0.0,location_3,Smart_Phone_Q8_feat2,What level of personalized communication does your Smart_Phone provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
567,Relationship_1:Smart_Phone_Q8_feat2,0.0,Relationship_1,Smart_Phone_Q8_feat2,What level of personalized communication does your Smart_Phone provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
568,Relationship_2:Smart_Phone_Q8_feat2,0.0,Relationship_2,Smart_Phone_Q8_feat2,What level of personalized communication does your Smart_Phone provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
569,Relationship_3:Smart_Phone_Q8_feat2,0.0,Relationship_3,Smart_Phone_Q8_feat2,What level of personalized communication does your Smart_Phone provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
570,location_1:Smart_Phone_Q8_feat3,0.0,location_1,Smart_Phone_Q8_feat3,What level of personalized communication does your Smart_Phone provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
366,location_1:Q11_feat5,0.0,location_1,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  
336,location_1:Q9_feat4,0.0,location_1,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  
364,Relationship_2:Q11_feat3,0.0,Relationship_2,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions"
135,location_3:Q2_feat5,0.0,location_3,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
127,location_2:Q12_feat2,0.0,location_2,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  
128,location_3:Q12_feat2,0.0,location_3,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  
129,Relationship_1:Q12_feat2,0.0,Relationship_1,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  
130,Relationship_2:Q12_feat2,0.0,Relationship_2,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  
131,Relationship_3:Q12_feat2,0.0,Relationship_3,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  
133,location_1:Q2_feat5,0.0,location_1,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
134,location_2:Q2_feat5,0.0,location_2,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
136,Relationship_1:Q2_feat5,0.0,Relationship_1,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
99,location_3:Smart_Phone_Q12_feat3,0.0,location_3,Smart_Phone_Q12_feat3,Which of these maintenance features in Smart_Phone affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. 
137,Relationship_2:Q2_feat5,0.0,Relationship_2,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
139,location_1:Q3_feat4,0.0,location_1,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. 
140,location_3:Q3_feat4,0.0,location_3,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. 
141,Relationship_1:Q3_feat4,0.0,Relationship_1,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. 
142,Relationship_2:Q3_feat4,0.0,Relationship_2,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. 
143,Relationship_3:Q3_feat4,0.0,Relationship_3,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. 
145,location_1:Smart_Phone_Q11_feat5,0.0,location_1,Smart_Phone_Q11_feat5,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
125,Relationship_3:Q8_feat1,0.0,Relationship_3,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  
124,Relationship_2:Q8_feat1,0.0,Relationship_2,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  
123,Relationship_1:Q8_feat1,0.0,Relationship_1,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  
122,location_2:Q8_feat1,0.0,location_2,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  
101,Relationship_2:Smart_Phone_Q12_feat3,0.0,Relationship_2,Smart_Phone_Q12_feat3,Which of these maintenance features in Smart_Phone affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. 
105,location_1:Q2_feat1,0.0,location_1,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
106,location_3:Q2_feat1,0.0,location_3,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
107,Relationship_3:Q2_feat1,0.0,Relationship_3,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
109,location_1:Smart_Phone_Q11_feat3,0.0,location_1,Smart_Phone_Q11_feat3,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
110,location_2:Smart_Phone_Q11_feat3,0.0,location_2,Smart_Phone_Q11_feat3,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
111,location_3:Smart_Phone_Q11_feat3,0.0,location_3,Smart_Phone_Q11_feat3,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
112,Relationship_1:Smart_Phone_Q11_feat3,0.0,Relationship_1,Smart_Phone_Q11_feat3,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
113,Relationship_3:Smart_Phone_Q11_feat3,0.0,Relationship_3,Smart_Phone_Q11_feat3,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,As the device does not have a screen it provides me relevant information through voice-based instructions  
115,location_1:Smart_Phone_Q6_feat4,0.0,location_1,Smart_Phone_Q6_feat4,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
116,location_2:Smart_Phone_Q6_feat4,0.0,location_2,Smart_Phone_Q6_feat4,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
117,location_3:Smart_Phone_Q6_feat4,0.0,location_3,Smart_Phone_Q6_feat4,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
118,Relationship_2:Smart_Phone_Q6_feat4,0.0,Relationship_2,Smart_Phone_Q6_feat4,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
119,Relationship_3:Smart_Phone_Q6_feat4,0.0,Relationship_3,Smart_Phone_Q6_feat4,When does your Smart_Phone give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
121,location_1:Q8_feat1,0.0,location_1,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  
146,location_3:Smart_Phone_Q11_feat5,0.0,location_3,Smart_Phone_Q11_feat5,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
147,Relationship_1:Smart_Phone_Q11_feat5,0.0,Relationship_1,Smart_Phone_Q11_feat5,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
148,Relationship_2:Smart_Phone_Q11_feat5,0.0,Relationship_2,Smart_Phone_Q11_feat5,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  
176,location_2:Q5_feat4,0.0,location_2,Q5_feat4,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command) "
178,Relationship_1:Q5_feat4,0.0,Relationship_1,Q5_feat4,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command) "
179,Relationship_3:Q5_feat4,0.0,Relationship_3,Q5_feat4,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command) "
181,location_1:Q10_feat6,0.0,location_1,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   "
