,features,Importance,interaction_a,main_features,Question,Answer option
535,location_2:Smart_Watch_Q7_feat3,0.0,location_2,Smart_Watch_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,I enables me to control how it executes this task  
536,location_3:Smart_Watch_Q7_feat3,0.0,location_3,Smart_Watch_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,I enables me to control how it executes this task  
537,Relationship_1:Smart_Watch_Q7_feat3,0.0,Relationship_1,Smart_Watch_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,I enables me to control how it executes this task  
538,Relationship_2:Smart_Watch_Q7_feat3,0.0,Relationship_2,Smart_Watch_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,I enables me to control how it executes this task  
539,Relationship_3:Smart_Watch_Q7_feat3,0.0,Relationship_3,Smart_Watch_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,I enables me to control how it executes this task  
540,location_1:Smart_Watch_Q8_feat1,0.0,location_1,Smart_Watch_Q8_feat1,What level of personalized communication does your Smart_Watch provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
541,location_2:Smart_Watch_Q8_feat1,0.0,location_2,Smart_Watch_Q8_feat1,What level of personalized communication does your Smart_Watch provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
542,location_3:Smart_Watch_Q8_feat1,0.0,location_3,Smart_Watch_Q8_feat1,What level of personalized communication does your Smart_Watch provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
543,Relationship_1:Smart_Watch_Q8_feat1,0.0,Relationship_1,Smart_Watch_Q8_feat1,What level of personalized communication does your Smart_Watch provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
544,Relationship_2:Smart_Watch_Q8_feat1,0.0,Relationship_2,Smart_Watch_Q8_feat1,What level of personalized communication does your Smart_Watch provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
545,Relationship_3:Smart_Watch_Q8_feat1,0.0,Relationship_3,Smart_Watch_Q8_feat1,What level of personalized communication does your Smart_Watch provide while performing this task?,The device communicates with me through informal/human-like responses or notifications
546,location_1:Smart_Watch_Q8_feat2,0.0,location_1,Smart_Watch_Q8_feat2,What level of personalized communication does your Smart_Watch provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
529,location_2:Smart_Watch_Q7_feat2,0.0,location_2,Smart_Watch_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
528,location_1:Smart_Watch_Q7_feat2,0.0,location_1,Smart_Watch_Q7_feat2,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,"It enables me to control where my personal information is stored (e.g., solely on the device)"
527,Relationship_3:Smart_Watch_Q7_feat1,0.0,Relationship_3,Smart_Watch_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,It enables me to define who has access to my information
517,location_2:Smart_Watch_Q6_feat4,0.0,location_2,Smart_Watch_Q6_feat4,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
510,location_1:Smart_Watch_Q6_feat3,0.0,location_1,Smart_Watch_Q6_feat3,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
511,location_2:Smart_Watch_Q6_feat3,0.0,location_2,Smart_Watch_Q6_feat3,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
512,location_3:Smart_Watch_Q6_feat3,0.0,location_3,Smart_Watch_Q6_feat3,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
513,Relationship_1:Smart_Watch_Q6_feat3,0.0,Relationship_1,Smart_Watch_Q6_feat3,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
343,location_2:Q11_feat5,0.0,location_2,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  
515,Relationship_3:Smart_Watch_Q6_feat3,0.0,Relationship_3,Smart_Watch_Q6_feat3,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,The device prompts me for input and validation throughout the entire execution of task.
516,location_1:Smart_Watch_Q6_feat4,0.0,location_1,Smart_Watch_Q6_feat4,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
518,location_3:Smart_Watch_Q6_feat4,0.0,location_3,Smart_Watch_Q6_feat4,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
526,Relationship_2:Smart_Watch_Q7_feat1,0.0,Relationship_2,Smart_Watch_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,It enables me to define who has access to my information
519,Relationship_1:Smart_Watch_Q6_feat4,0.0,Relationship_1,Smart_Watch_Q6_feat4,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
520,Relationship_2:Smart_Watch_Q6_feat4,0.0,Relationship_2,Smart_Watch_Q6_feat4,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
521,Relationship_3:Smart_Watch_Q6_feat4,0.0,Relationship_3,Smart_Watch_Q6_feat4,When does your Smart_Watch give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  
522,location_1:Smart_Watch_Q7_feat1,0.0,location_1,Smart_Watch_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,It enables me to define who has access to my information
523,location_2:Smart_Watch_Q7_feat1,0.0,location_2,Smart_Watch_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,It enables me to define who has access to my information
524,location_3:Smart_Watch_Q7_feat1,0.0,location_3,Smart_Watch_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,It enables me to define who has access to my information
525,Relationship_1:Smart_Watch_Q7_feat1,0.0,Relationship_1,Smart_Watch_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Watch?,It enables me to define who has access to my information
547,location_2:Smart_Watch_Q8_feat2,0.0,location_2,Smart_Watch_Q8_feat2,What level of personalized communication does your Smart_Watch provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
549,Relationship_1:Smart_Watch_Q8_feat2,0.0,Relationship_1,Smart_Watch_Q8_feat2,What level of personalized communication does your Smart_Watch provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
588,location_1:Smart_Watch_Q10_feat3,0.0,location_1,Smart_Watch_Q10_feat3,How does Smart_Watch provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   
550,Relationship_2:Smart_Watch_Q8_feat2,0.0,Relationship_2,Smart_Watch_Q8_feat2,What level of personalized communication does your Smart_Watch provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
571,location_2:Smart_Watch_Q9_feat2,0.0,location_2,Smart_Watch_Q9_feat2,How does your Smart_Watchhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
572,location_3:Smart_Watch_Q9_feat2,0.0,location_3,Smart_Watch_Q9_feat2,How does your Smart_Watchhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
573,Relationship_1:Smart_Watch_Q9_feat2,0.0,Relationship_1,Smart_Watch_Q9_feat2,How does your Smart_Watchhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
574,Relationship_2:Smart_Watch_Q9_feat2,0.0,Relationship_2,Smart_Watch_Q9_feat2,How does your Smart_Watchhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
575,Relationship_3:Smart_Watch_Q9_feat2,0.0,Relationship_3,Smart_Watch_Q9_feat2,How does your Smart_Watchhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
576,location_1:Smart_Watch_Q9_feat4,0.0,location_1,Smart_Watch_Q9_feat4,How does your Smart_Watch help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
577,location_2:Smart_Watch_Q9_feat4,0.0,location_2,Smart_Watch_Q9_feat4,How does your Smart_Watch help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
578,location_3:Smart_Watch_Q9_feat4,0.0,location_3,Smart_Watch_Q9_feat4,How does your Smart_Watch help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
579,Relationship_1:Smart_Watch_Q9_feat4,0.0,Relationship_1,Smart_Watch_Q9_feat4,How does your Smart_Watch help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
580,Relationship_2:Smart_Watch_Q9_feat4,0.0,Relationship_2,Smart_Watch_Q9_feat4,How does your Smart_Watch help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
581,Relationship_3:Smart_Watch_Q9_feat4,0.0,Relationship_3,Smart_Watch_Q9_feat4,How does your Smart_Watch help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task 
582,location_1:Smart_Watch_Q10_feat1,0.0,location_1,Smart_Watch_Q10_feat1,How does Smart_Watch provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
583,location_2:Smart_Watch_Q10_feat1,0.0,location_2,Smart_Watch_Q10_feat1,How does Smart_Watch provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
584,location_3:Smart_Watch_Q10_feat1,0.0,location_3,Smart_Watch_Q10_feat1,How does Smart_Watch provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
585,Relationship_1:Smart_Watch_Q10_feat1,0.0,Relationship_1,Smart_Watch_Q10_feat1,How does Smart_Watch provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
586,Relationship_2:Smart_Watch_Q10_feat1,0.0,Relationship_2,Smart_Watch_Q10_feat1,How does Smart_Watch provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
587,Relationship_3:Smart_Watch_Q10_feat1,0.0,Relationship_3,Smart_Watch_Q10_feat1,How does Smart_Watch provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   "
570,location_1:Smart_Watch_Q9_feat2,0.0,location_1,Smart_Watch_Q9_feat2,How does your Smart_Watchhelp you understand the features that you use to perform this task?  ,Through an interactive help/search menu that answers my questions on the features of the device as I use them
569,Relationship_3:Smart_Watch_Q9_feat1,0.0,Relationship_3,Smart_Watch_Q9_feat1,How does your Smart_Watch help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
568,Relationship_2:Smart_Watch_Q9_feat1,0.0,Relationship_2,Smart_Watch_Q9_feat1,How does your Smart_Watch help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
558,location_1:Smart_Watch_Q8_feat5,0.0,location_1,Smart_Watch_Q8_feat5,What level of personalized communication does your Smart_Watch provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
551,Relationship_3:Smart_Watch_Q8_feat2,0.0,Relationship_3,Smart_Watch_Q8_feat2,What level of personalized communication does your Smart_Watch provide while performing this task?,"It customizes the features based on my current context and past interactions (e.g., sorting notifications by relevance)  "
552,location_1:Smart_Watch_Q8_feat3,0.0,location_1,Smart_Watch_Q8_feat3,What level of personalized communication does your Smart_Watch provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
553,location_2:Smart_Watch_Q8_feat3,0.0,location_2,Smart_Watch_Q8_feat3,What level of personalized communication does your Smart_Watch provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
554,location_3:Smart_Watch_Q8_feat3,0.0,location_3,Smart_Watch_Q8_feat3,What level of personalized communication does your Smart_Watch provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
555,Relationship_1:Smart_Watch_Q8_feat3,0.0,Relationship_1,Smart_Watch_Q8_feat3,What level of personalized communication does your Smart_Watch provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
556,Relationship_2:Smart_Watch_Q8_feat3,0.0,Relationship_2,Smart_Watch_Q8_feat3,What level of personalized communication does your Smart_Watch provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
557,Relationship_3:Smart_Watch_Q8_feat3,0.0,Relationship_3,Smart_Watch_Q8_feat3,What level of personalized communication does your Smart_Watch provide while performing this task?,"Based on my current activities and surroundings it recommends additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task)"
559,location_2:Smart_Watch_Q8_feat5,0.0,location_2,Smart_Watch_Q8_feat5,What level of personalized communication does your Smart_Watch provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
567,Relationship_1:Smart_Watch_Q9_feat1,0.0,Relationship_1,Smart_Watch_Q9_feat1,How does your Smart_Watch help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
560,location_3:Smart_Watch_Q8_feat5,0.0,location_3,Smart_Watch_Q8_feat5,What level of personalized communication does your Smart_Watch provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
561,Relationship_1:Smart_Watch_Q8_feat5,0.0,Relationship_1,Smart_Watch_Q8_feat5,What level of personalized communication does your Smart_Watch provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
562,Relationship_2:Smart_Watch_Q8_feat5,0.0,Relationship_2,Smart_Watch_Q8_feat5,What level of personalized communication does your Smart_Watch provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
563,Relationship_3:Smart_Watch_Q8_feat5,0.0,Relationship_3,Smart_Watch_Q8_feat5,What level of personalized communication does your Smart_Watch provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  
564,location_1:Smart_Watch_Q9_feat1,0.0,location_1,Smart_Watch_Q9_feat1,How does your Smart_Watch help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
565,location_2:Smart_Watch_Q9_feat1,0.0,location_2,Smart_Watch_Q9_feat1,How does your Smart_Watch help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
566,location_3:Smart_Watch_Q9_feat1,0.0,location_3,Smart_Watch_Q9_feat1,How does your Smart_Watch help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.
344,location_3:Q11_feat5,0.0,location_3,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  
336,location_1:Q11_feat3,0.0,location_1,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions"
342,location_1:Q11_feat5,0.0,location_1,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  
116,location_3:Q2_feat2,0.0,location_3,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
118,Relationship_2:Q2_feat2,0.0,Relationship_2,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
119,Relationship_3:Q2_feat2,0.0,Relationship_3,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
120,location_1:Q2_feat3,0.0,location_1,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  
121,location_2:Q2_feat3,0.0,location_2,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  
122,location_3:Q2_feat3,0.0,location_3,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  
123,Relationship_1:Q2_feat3,0.0,Relationship_1,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  
124,Relationship_2:Q2_feat3,0.0,Relationship_2,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  
125,Relationship_3:Q2_feat3,0.0,Relationship_3,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  
126,location_1:Q2_feat5,0.0,location_1,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
127,location_2:Q2_feat5,0.0,location_2,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
128,location_3:Q2_feat5,0.0,location_3,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
129,Relationship_1:Q2_feat5,0.0,Relationship_1,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
130,Relationship_2:Q2_feat5,0.0,Relationship_2,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
131,Relationship_3:Q2_feat5,0.0,Relationship_3,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas
132,location_1:Q3_feat1,0.0,location_1,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  
133,location_2:Q3_feat1,0.0,location_2,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  
134,location_3:Q3_feat1,0.0,location_3,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  
117,Relationship_1:Q2_feat2,0.0,Relationship_1,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
115,location_2:Q2_feat2,0.0,location_2,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
177,Relationship_1:Q5_feat2,0.0,Relationship_1,Q5_feat2,";""> What level of accuracy do you expect any of the device(s) to achieve for executing this task?",The device(s) can make errors sometimes  
114,location_1:Q2_feat2,0.0,location_1,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
97,location_2:Q1_feat5,0.0,location_2,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
98,location_3:Q1_feat5,0.0,location_3,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
99,Relationship_1:Q1_feat5,0.0,Relationship_1,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
100,Relationship_2:Q1_feat5,0.0,Relationship_2,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
101,Relationship_3:Q1_feat5,0.0,Relationship_3,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen 
102,location_1:Q1_feat7,0.0,location_1,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
103,location_2:Q1_feat7,0.0,location_2,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
104,location_3:Q1_feat7,0.0,location_3,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
105,Relationship_1:Q1_feat7,0.0,Relationship_1,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
106,Relationship_2:Q1_feat7,0.0,Relationship_2,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
107,Relationship_3:Q1_feat7,0.0,Relationship_3,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
108,location_1:Q2_feat1,0.0,location_1,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
109,location_2:Q2_feat1,0.0,location_2,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
110,location_3:Q2_feat1,0.0,location_3,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
111,Relationship_1:Q2_feat1,0.0,Relationship_1,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
112,Relationship_2:Q2_feat1,0.0,Relationship_2,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
113,Relationship_3:Q2_feat1,0.0,Relationship_3,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   
135,Relationship_1:Q3_feat1,0.0,Relationship_1,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  
136,Relationship_2:Q3_feat1,0.0,Relationship_2,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  
137,Relationship_3:Q3_feat1,0.0,Relationship_3,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  
138,location_1:Q3_feat2,0.0,location_1,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.
159,Relationship_1:Q4_feat1,0.0,Relationship_1,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
160,Relationship_2:Q4_feat1,0.0,Relationship_2,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
161,Relationship_3:Q4_feat1,0.0,Relationship_3,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
162,location_1:Q4_feat3,0.0,location_1,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task
163,location_2:Q4_feat3,0.0,location_2,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task
164,location_3:Q4_feat3,0.0,location_3,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task
165,Relationship_1:Q4_feat3,0.0,Relationship_1,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task
166,Relationship_2:Q4_feat3,0.0,Relationship_2,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task
167,Relationship_3:Q4_feat3,0.0,Relationship_3,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task
168,location_1:Q5_feat1,0.0,location_1,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
169,location_2:Q5_feat1,0.0,location_2,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
170,location_3:Q5_feat1,0.0,location_3,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
171,Relationship_1:Q5_feat1,0.0,Relationship_1,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
172,Relationship_2:Q5_feat1,0.0,Relationship_2,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
173,Relationship_3:Q5_feat1,0.0,Relationship_3,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
174,location_1:Q5_feat2,0.0,location_1,Q5_feat2,";""> What level of accuracy do you expect any of the device(s) to achieve for executing this task?",The device(s) can make errors sometimes  
175,location_2:Q5_feat2,0.0,location_2,Q5_feat2,";""> What level of accuracy do you expect any of the device(s) to achieve for executing this task?",The device(s) can make errors sometimes  
158,location_3:Q4_feat1,0.0,location_3,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
157,location_2:Q4_feat1,0.0,location_2,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
156,location_1:Q4_feat1,0.0,location_1,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   
146,location_3:Q3_feat3,0.0,location_3,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
139,location_2:Q3_feat2,0.0,location_2,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.
140,location_3:Q3_feat2,0.0,location_3,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.
141,Relationship_1:Q3_feat2,0.0,Relationship_1,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.
142,Relationship_2:Q3_feat2,0.0,Relationship_2,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.
143,Relationship_3:Q3_feat2,0.0,Relationship_3,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.
144,location_1:Q3_feat3,0.0,location_1,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
145,location_2:Q3_feat3,0.0,location_2,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
147,Relationship_1:Q3_feat3,0.0,Relationship_1,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
155,Relationship_3:Q3_feat6,0.0,Relationship_3,Q3_feat6,Which aspects of any of the device(s) would make it easier for you to use them for this task?,Ease of use does not hold any relevance for me with respect to this task  
148,Relationship_2:Q3_feat3,0.0,Relationship_2,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
149,Relationship_3:Q3_feat3,0.0,Relationship_3,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
150,location_1:Q3_feat6,0.0,location_1,Q3_feat6,Which aspects of any of the device(s) would make it easier for you to use them for this task?,Ease of use does not hold any relevance for me with respect to this task  
